@relation FilterArray

@attribute ArraySize numeric
@attribute FilterKey numeric
@attribute runtime numeric

@data
35443,18671,415218
18671,93987,189501
15190,25633,148227
65823,81646,853402
24684,22785,316982
44620,31013,467687
92089,6646,914691
65506,68671,813961
61076,1582,683264
7595,85127,85625
81646,9810,857212
64873,27215,646125
63291,51899,595746
99684,23418,958530
44304,56329,669688
60127,75633,597795
61076,98101,600635
99684,77848,1113885
75000,81646,703796
77848,85127,785267
79747,86709,765879
56962,66456,566951
89557,43987,830918
59494,61392,605267
74684,37025,690158
12342,69620,113095
51899,64557,463497
51266,20886,505655
7278,98101,74071
37025,60759,382918
84810,86076,860125
25000,59810,239212
14873,55063,142721
60127,86392,803509
98418,81646,1069885
64557,26266,624949
12658,54430,140299
17405,4114,189090
6329,2848,70595
98101,84810,892913
71835,70570,2072512
87658,80380,790585
40190,71203,364703
92405,33861,864977
50000,91456,453565
92405,23734,879361
92089,27215,859756
22152,949,201927
92405,38291,868228
25000,38924,221379
60127,12342,547715
42089,75000,383858
12342,75000,111459
69620,15506,655326
73101,64557,652591
75000,64557,680732
56646,8544,516492
6646,62342,61204
41456,94620,398804
1582,24684,20196
84177,2848,772141
70570,45570,637028
97152,65823,876663
78481,95570,706308
5380,12025,47900
60759,24367,543726
67405,87342,624667
24367,8228,218710
51582,9810,477304
52215,7278,487901
44937,46835,450355
6329,43038,57723
38291,60127,345084
25633,56329,230019
7595,61392,69109
18671,86076,167932
78165,37658,796257
15190,95253,156429
48418,50949,434645
88608,3797,832439
84177,35759,771188
31329,9810,283597
35443,64873,370745
78481,8544,724694
20570,26266,186165
87975,41139,801883
84177,5063,831936
86709,14557,777445
85759,19304,778632
36709,43354,338949
87025,9494,781584
82278,17722,742133
9810,93354,88658
22152,66456,197670
6329,96835,56861
949,55380,8710
56962,87342,513188
96203,88608,1659373
26266,45253,415587
41456,12975,373383
71835,14873,660861
97785,19304,965464
30380,35127,297302
46203,46519,422824
17089,2532,157480
35127,52532,317428
82595,65190,770981
47468,57595,426306
43987,13291,395006
19937,2848,183212
14557,57595,131201
43354,26266,424808
2848,50633,28266
19304,3797,187906
64557,28481,673052
34494,7278,483673
91139,92089,3019573
24051,4114,376035
6962,70253,71000
41139,9177,401956
58861,80380,674337
2532,32911,49861
59177,13608,534969
57911,85127,587260
93671,26582,1293911
66772,14241,766971
35443,77215,326807
26266,57595,265869
97152,12342,887381
93038,61709,899730
35127,10443,341644
9810,58228,97145
55696,1582,599310
10759,16139,110806
12658,43038,173312
21835,51266,218979
57278,77848,691136
9810,64241,100832
88608,31962,823641
2532,48734,23953
82911,28797,874397
23418,35759,234285
82278,29747,777574
18987,40190,169712
87658,91139,921635
95886,633,1257462
61392,70253,743226
37342,59810,396422
14557,98418,134861
46203,70570,422638
88924,13291,885902
9177,3165,89884
25316,26582,520013
80696,53165,1224363
30696,71203,305763
5696,25949,61076
47785,75949,604031
34494,42405,346306
43354,92405,470920
15823,4747,176357
60443,19304,588691
47785,6013,531403
77532,25316,788196
85127,13924,770576
76899,80380,786603
30063,90190,483703
50633,57278,466370
80380,70570,966394
86076,58544,890658
32595,40506,391933
94620,16772,1052599
23734,47152,270273
81013,92405,942448
86076,79430,900654
20886,56646,192817
56962,8861,507791
60759,1582,666164
30696,72468,278265
68038,76899,766746
51266,11709,693186
27215,92089,289420
18671,49684,185256
82278,95570,819376
63924,99367,602180
72152,71835,699329
48101,43671,473020
74684,70253,786634
31013,41772,314373
82278,57595,763755
83228,54747,1017835
89241,38608,2429863
93038,30380,927230
25316,34494,250249
80063,32911,723269
18354,2848,163409
57911,78165,746710
48101,70886,442661
60443,18038,596179
64241,61392,580473
83861,80696,827877
46203,1582,457180
24684,76899,236583
29747,42405,276668
67405,88291,649999
22468,83544,337525
36709,88608,363738
94304,16456,864349
75316,56329,681853
43671,5063,472030
42089,81329,376378
56646,93987,510127
93038,20570,886284
33228,36076,302534
61709,98734,553050
11392,27215,101040
18987,58861,370352
85443,39873,1416112
82595,32911,739175
4747,37025,54969
27848,5696,251696
72468,67722,706682
58544,23418,531852
22468,75949,202105
89241,12342,903006
81646,23734,935736
10127,1899,104220
2532,84810,25160
55380,62658,497790
52532,11076,475052
46519,89873,422702
14241,27215,128631
25316,63291,226821
95253,49684,854697
17405,83228,158105
38608,8861,352084
71519,2848,642065
75949,24684,1410744
56962,36392,552417
73418,43038,688430
65823,53165,612475
49367,69304,440994
49684,74367,442394
85759,51899,827608
50949,9810,492663
42722,32911,391208
93354,26266,832557
49051,64241,481960
66139,83861,634902
17405,93038,159157
31013,1899,299392
76582,33544,694951
62975,62342,1210703
92405,1899,840984
16456,34494,151796
78481,71203,713742
98418,40190,901683
5063,11392,47640
15190,10443,146745
949,10127,9072
29430,84494,261465
24051,41772,227929
65506,26266,694319
45570,51266,449428
6646,12975,80135
21203,74367,251442
82278,96203,1030988
84494,32278,1048482
60443,0,587171
12025,37975,111042
86709,66772,870411
79747,46519,723913
77848,86076,746076
44304,68038,608867
82911,70886,1090360
37342,91456,413505
73734,97785,764425
38924,94304,373470
58544,12975,551098
48734,93354,463270
62342,66772,562660
81329,32595,738648
45570,86709,532582
88924,34494,1067156
9177,74051,118196
94937,59810,1120031
36076,32911,519955
85443,71519,883237
30696,93987,292442
22152,49051,404766
97468,30696,1045257
1266,28165,31696
82595,35443,837071
18354,20570,167636
62975,55380,672788
19620,45886,180380
29430,40506,267341
93987,57278,945308
75633,20253,701266
94304,94620,1231651
21203,30380,233471
59177,25316,602401
99367,56329,959018
90506,22468,919752
90190,36392,875859
75949,24051,907605
2532,81962,30213
85443,61709,843120
88924,43671,854426
58861,33228,538432
8544,85443,82716
64241,2848,617220
29114,12025,571783
76266,32911,1238217
12975,59810,170622
62975,33861,650600
37342,3165,407387
4114,58861,42692
13291,633,147665
75000,16139,721342
40823,49684,504323
45570,52532,475893
70253,76582,905901
85759,65190,873239
61076,61076,736051
51582,95570,465637
46835,45253,422271
54114,45570,563292
21203,77215,208145
62342,71519,644704
14873,96835,145516
97468,14241,2727406
47785,50633,510609
0,47468,717
75316,25949,898459
79430,93987,712846
62342,5380,562303
8228,81329,77254
33228,39241,332628
13608,16456,122133
8544,71835,77835
4430,10759,40547
64873,69304,609472
21519,12658,211697
58544,63924,605981
36076,0,361555
37658,58544,357038
55696,74684,725345
25949,87342,241787
91456,92089,928378
32911,30063,302021
35759,37025,322433
57595,64557,577918
72468,90506,698575
68671,24684,640608
27848,32911,251637
81646,35127,795188
11392,76899,104048
64557,34177,602788
74367,4114,686421
38608,74684,352931
94304,73101,924711
16456,55063,151365
38924,94620,526799
80380,59494,1058362
75633,68987,784558
23418,30380,228641
316,84177,3653
82278,49684,750967
75000,90506,852399
98734,91772,926384
81646,50949,849694
50949,4114,498748
93038,60127,1123216
1266,45570,14190
4747,71835,69170
1582,12342,16018
67405,46203,669873
21835,79747,199171
94937,50949,856075
46835,35759,431337
16139,87342,157291
3481,57595,33921
47468,85127,429446
77215,84177,769499
71835,85759,647154
6013,12025,53796
36392,74684,352424
97785,52532,872588
92722,69304,856300
87342,85127,805378
13291,64557,121447
10443,7278,93468
2532,46835,23580
2848,21203,25842
949,45570,9009
16139,94937,143806
88924,32595,965165
85127,14873,790424
53165,3165,489093
17405,18038,159837
29114,39241,260716
41139,97785,422137
17405,83544,159962
14873,42722,131738
94620,4747,855253
14873,98101,133263
64873,19304,631475
20570,91139,227312
14557,97468,146819
94937,64557,947702
21203,20570,192730
58228,42089,523945
27848,64557,249129
24367,49051,220792
37658,24051,365064
43354,55380,392453
9810,87025,90077
21835,57911,194975
37025,66456,333577
31329,26899,284112
93671,74051,849784
93987,9177,850381
52215,43987,466514
68354,3797,1086435
53481,72152,633737
6646,39557,65162
93987,56329,967440
30696,78481,329310
1899,0,25166
97468,39873,1032674
94620,42405,952663
28165,30696,259680
77848,96835,856095
65190,28165,681840
30380,42722,424724
87342,72468,979447
316,73101,4557
26899,50633,266676
81329,56962,908621
88291,39873,832868
50949,14873,572505
15190,83228,143400
96203,37658,1168060
23734,0,248002
4430,23101,48139
26266,55380,393384
52215,79747,506632
48734,53797,650620
62342,97152,578482
96203,26266,911385
24051,63291,238939
47785,26899,468101
55696,70253,517223
28797,95886,257943
90506,56962,1034161
92405,37658,953973
66456,93987,722918
44304,31329,400721
53481,58544,588497
22785,85443,305490
81962,34494,779014
73734,95570,738412
14241,31329,140517
79430,61076,856926
98734,18354,960032
6013,66772,56882
51899,14873,473143
82911,19937,961353
11392,52848,111844
94304,90823,842351
7278,1266,65516
62658,52848,656688
25949,72152,233090
43987,70886,468240
26266,48418,314040
27532,24051,338926
78797,79747,739590
13291,63924,200606
60443,97785,547632
84494,98418,827096
94304,61392,1222439
67089,91456,819062
3797,32911,43340
39241,96519,377603
8544,57595,82884
15823,82278,152826
81646,80380,952890
11076,36392,103354
37025,89241,399838
11076,8861,123338
6013,78481,63479
26582,38924,282194
26266,95253,297479
81329,22468,841592
46203,9177,444176
59177,79430,683286
83228,44937,854556
86076,24051,858978
14241,44304,131176
72468,20253,648801
18354,25000,170407
60127,81962,739768
91772,28165,978524
24051,99367,219844
56646,73101,508301
52532,54430,628193
52532,39241,513923
51582,71519,461101
99684,71203,898652
88291,98734,830944
55063,32595,501918
98418,60759,968656
34494,99051,331273
9494,25000,87518
63608,95886,565121
76899,7595,702469
8544,49684,78990
12342,45253,110769
43354,31962,386029
27848,20570,541104
7911,83861,156364
75633,33861,1174835
99367,88608,883122
62658,80063,628388
25633,94620,227463
42722,66456,384585
51582,61076,460224
77532,90506,715776
6962,31646,61942
36709,90190,346098
41456,33861,374267
22152,15190,198397
86709,59177,782473
26899,18671,324219
16139,99684,149137
81013,3481,732029
82278,0,775512
27215,10443,243183
31962,70570,286550
25000,28165,226297
36392,87658,411658
97152,18671,877505
93354,20886,853293
9494,28797,90243
82278,4747,764961
91772,43671,836615
54114,19937,482410
1266,6962,12210
61076,7911,553147
12975,53165,119008
41139,90506,370171
29430,38608,275010
70886,69620,660115
8861,43038,80180
21835,68671,265609
12342,24051,128496
24367,59810,227639
32911,49367,296682
90190,39873,820750
72785,10127,656189
25316,25633,559464
40506,52532,754286
82911,97468,859145
93038,29747,841693
82278,20570,778375
66139,67089,600365
67722,27848,661538
75316,74367,752621
47468,16139,436804
30380,56329,271493
6646,13608,60116
76899,62975,723697
66456,43671,621045
8861,42089,82142
87658,66139,1349840
48734,70570,642365
10759,19620,106418
11709,65823,122834
77848,4114,1101213
56962,72785,1291140
0,32911,2000
58544,98101,1650209
80063,9810,932136
96203,71203,955290
6646,12342,69173
44620,88924,506364
96519,43671,902837
2532,70253,24111
24684,51582,226689
40190,81013,469803
46203,10443,510390
37975,48418,381320
16139,74051,161586
58544,59810,615893
1266,66772,13871
66139,71203,804058
5380,5380,56826
20570,19620,194107
55063,33861,495123
84494,0,2435083
90506,15190,812147
22785,54114,206363
54114,59810,600983
58228,61709,809104
44620,69304,411082
81329,66456,936365
46835,73734,431300
67722,77848,659178
28165,72152,258365
90190,71835,947025
23418,41139,313471
36709,56013,357333
24684,79430,223521
67089,79430,761287
90190,93671,950746
98101,83861,952217
25316,64557,234330
14557,53165,132569
949,65506,9093
90823,18987,1260353
54430,99684,688515
34810,18987,354533
16139,84494,146927
40190,98734,525590
46835,79430,418727
58861,99684,558653
87025,6962,1308723
80696,28797,973364
38291,74684,424710
46203,67722,599440
39873,13608,383569
99684,45886,911146
24051,7278,239693
7278,80380,69927
2215,49051,24012
50316,38608,447319
73101,30063,675087
60127,72152,540704
62975,79114,595689
42089,50000,530085
18354,15506,216319
19620,16772,373567
34177,98101,425799
86392,5380,863657
23418,70570,221239
88924,50000,1118299
633,82595,9346
73418,44937,672943
72152,15190,780003
58228,92722,549867
27215,52215,246169
67405,71835,741230
53165,6646,522059
78165,31646,836490
23734,5696,223557
79430,17089,775851
35759,62658,524654
59494,9494,532993
69304,72468,699664
23101,27215,211132
90506,34177,867926
89873,36392,1032746
53165,76582,530250
25633,74367,283626
26899,8861,241123
21519,13924,196663
92405,24051,884279
70570,87342,657172
94937,66456,854751
32911,95570,310734
78797,67089,726798
58544,75316,523035
62658,91456,582359
66456,71203,598758
91456,56329,830188
47468,76266,435667
72468,47152,1725127
12975,38608,129039
37658,68354,341162
93354,63924,842500
5696,52532,51414
41139,98418,411523
25949,64241,231734
14873,97785,131790
10127,68671,91536
35127,56646,320691
38291,51899,341663
21519,87658,192771
75633,26582,903763
41772,28481,379614
89557,22152,812753
64241,98101,579000
96519,57278,1861162
82911,60759,907961
80380,39557,778048
15506,49051,140213
56013,60127,496545
87025,51899,840463
15190,1899,139045
34494,79114,380583
18671,83861,168446
34810,25000,359306
39241,88608,350312
13291,62658,118279
26899,51266,242564
99051,84810,894458
51582,14557,467406
49684,35443,440941
62658,54114,659029
49684,85443,457265
88291,75000,843623
89873,64557,900937
50949,3797,464121
16772,74367,155681
92089,33544,852539
35127,93987,320925
40506,80063,366032
52848,39241,470906
32595,88608,293210
60759,94304,540257
77532,12025,714580
48101,39557,441310
46835,18354,420674
69937,97785,632484
78797,94304,1485525
86392,64557,1370094
57278,58544,570920
87025,95886,938063
6013,68987,60969
94304,88924,1275098
54747,67405,829926
49051,56646,499043
54114,50000,657621
78165,21519,777406
17722,18354,178388
71835,35127,741919
39557,52215,374800
62025,11392,604700
34494,48418,432193
9177,8861,140965
88924,70570,998931
23101,92405,209927
73418,94304,820337
15190,32595,168070
32278,74051,552146
21203,25000,234454
49367,56962,573758
1582,7911,16476
93671,79430,951138
10127,24051,99688
13608,73418,151996
59494,88924,751314
37342,65823,510317
56329,6646,787968
51266,9810,501642
12342,91772,110190
10443,32278,94408
77215,79114,839521
51899,41772,469855
43038,16139,384185
86709,55380,990247
32595,27215,621682
6646,88291,92107
88291,48101,947081
69620,57278,706182
44304,38291,428671
52532,67405,720019
35759,87975,328531
41139,19304,468810
21203,40190,191992
42405,65190,563670
71203,99684,820540
79114,47785,979398
69937,85759,709596
72468,57911,711553
29747,79114,267988
33544,2532,318318
78797,79430,1155471
41139,94304,474243
33861,20886,535396
44304,10127,467678
86709,59494,785532
70886,4747,711280
26266,12342,322572
21519,46203,207856
74051,12025,862600
39241,60759,362418
68987,81013,862091
56013,61392,760982
9177,80063,90324
50316,79430,469346
7595,97152,95439
50949,41456,494715
17405,56962,155566
4114,91456,37475
8861,75949,79032
58228,37658,523851
72152,46203,668608
73734,31013,873651
49684,89241,657803
68354,91772,757004
32595,71203,315706
62025,41139,562008
18038,62342,201959
49684,55380,485694
25949,43038,247666
35443,92089,325943
33228,72785,304931
92722,71203,906813
68671,43038,744044
97468,13924,1004827
74051,92722,856597
78165,66456,735064
52848,48101,508538
93987,81646,1791394
57911,26899,1101945
45886,69304,715098
51899,69304,554479
43038,95253,434995
12975,99684,117380
96519,40190,871673
6962,57278,63327
22152,41139,201097
54430,37025,487380
37342,64557,344906
88291,87658,805561
82595,99051,763421
87342,22785,895848
16772,29114,154681
0,7911,286
72468,42722,654118
50000,94620,477825
34494,72468,322408
94937,84494,851533
37025,53481,347995
6646,19304,60027
54430,68671,486541
78481,77215,716497
14241,11392,146380
70886,83228,671127
61392,79747,555245
42722,90823,384529
83544,50000,764815
4430,12025,40230
46519,47152,418527
81646,68354,756569
18354,38608,184204
76582,2848,702338
82595,69937,780481
11076,73418,101343
17405,91772,158101
65823,95570,597435
81646,59494,1370735
39241,92722,357419
3797,73101,34318
17405,31962,205268
86392,47468,791013
55063,49367,550964
86076,78797,789909
18354,18038,182707
30696,57278,272987
68987,4747,640013
3797,85443,34270
