@relation RGBFilter

@attribute ImageWidth numeric
@attribute ImageHeight numeric
@attribute runtime numeric

@data
3428,1469,154272617
4196,3502,469369330
868,2954,143886286
356,1351,15332897
4772,3072,478965304
612,804,16478716
1508,3619,173252629
4708,3384,487961168
6052,1977,400154739
1764,3463,196123842
4452,2602,357494410
1316,647,26112340
3812,2915,337467218
804,3150,79120291
2724,3072,265651786
5988,1820,332685772
3748,413,44855789
4836,3502,572416326
5028,3502,551853016
6116,1195,227042185
164,2602,12214682
1124,3580,126380683
1252,960,34873227
4004,3619,464396552
6244,2837,562808969
1316,687,28529336
5092,843,134112098
4644,1703,250391253
868,999,24669797
3300,139,15774690
3876,2681,323895096
3556,1312,196649282
676,178,4833869
2852,3775,366247931
4388,2759,410410164
4004,1195,144325055
1572,1508,74841698
612,1703,34110689
4004,2524,318195008
4580,2524,499359099
5668,2016,344284189
2852,1820,161356170
6052,687,134621359
6052,2290,495627645
4324,2563,356616874
3236,2133,217583047
1316,1429,56063234
3044,1664,155705696
3876,3228,398370738
2084,2172,142698374
356,3072,35349686
420,1547,18956950
5796,3815,686776183
4772,413,62754990
6116,2524,485868139
5988,765,143292654
1316,882,38617634
5860,3384,601942031
5092,3541,623098325
1124,2681,96313846
3108,569,56480847
1956,3463,212876798
3748,2290,273579072
5540,3345,574854525
1572,1390,70388838
3684,1664,192433375
868,374,9129744
548,2602,46749947
2916,2172,193077980
4132,3580,471948763
3492,2524,385084675
5348,335,57393326
5028,413,72011636
4260,1234,164854295
5476,3971,667077143
4516,3384,484389176
5156,3463,568964176
3812,3893,525253872
2340,804,74817052
4004,2329,297730077
5220,3384,577811469
5284,687,113503326
6116,139,24118229
2980,3971,386363599
4836,3658,549527189
676,2759,59562056
3620,2211,245798416
4644,804,121106644
5156,2642,449677280
228,3619,26305591
676,726,15815095
4068,3150,400517590
164,1038,5578857
1700,3815,199121640
5540,569,97999445
2980,726,65730905
932,647,19900543
4580,2485,426628981
6308,3033,616933125
5156,178,45923794
1380,1899,81149728
1828,335,21141879
2660,3580,316409693
228,2720,20522858
3172,921,87035972
3108,3033,296894203
356,1625,18883667
1444,3971,191370049
228,217,1385568
3748,1899,216747779
2532,1586,132663273
6180,3971,746431511
484,882,12585463
4132,1117,142044002
2596,647,59084135
2404,1977,144149078
3172,882,94919257
3748,843,103921728
6052,2446,458030128
4964,2798,435769961
2788,217,17470292
2596,178,14623075
3556,921,104633403
5732,3619,657222957
484,374,7112310
2148,2681,174489686
1252,687,33596860
3684,3815,531333871
420,2720,37681099
3812,2446,346474113
4388,139,23156472
3236,3932,397031125
6436,1312,266679241
164,3502,22978432
3236,2055,208157119
6116,2837,597613504
4324,3345,444982168
3940,2485,312295312
5220,1312,217647831
4068,139,17616903
4260,1038,135670385
292,1469,12184795
3428,3345,355436308
996,2759,79640510
5412,452,76788737
5028,2563,392441296
868,1078,27412531
1636,882,44795460
548,3345,57471835
4452,3736,577577379
5412,1742,313661287
740,1781,43884965
3748,2798,352084383
4068,2329,313146854
5604,1469,273467246
2148,1860,122565115
2596,1390,114395420
4900,2642,424105373
4708,3658,551357297
2276,2368,170906406
2148,2720,189654006
5220,687,110214705
1828,1781,103145489
996,256,9144749
740,296,6835119
3620,1977,217222974
3556,530,55565591
3172,3150,313788367
1700,2993,155958346
420,1625,23832887
3684,335,40586194
356,1195,13031185
1892,530,32701260
5924,999,227395345
868,1351,36569571
5156,3424,557930495
2276,999,68024212
484,1038,16022133
4836,256,35462513
5348,2993,525404162
4452,2407,330764154
3364,296,31994818
4260,2681,348071133
420,2759,36776657
4452,2172,310728373
5412,2446,406059375
3428,2094,229633354
2084,3541,234685608
3748,1078,127410531
5732,999,186267498
4900,3697,561339123
356,1664,19578542
4644,882,132733837
1956,2094,130398903
6116,647,134659395
4388,1742,237953525
868,687,18991894
4004,3150,402314361
5156,1429,234052757
3940,3189,401193905
676,2524,51884592
6436,2681,531470647
2980,1625,149489714
6372,2876,553288311
1700,1390,73874753
3940,1742,211748183
4644,3893,541431782
1380,3854,170210139
2148,2407,149172911
6116,2602,510895574
3236,2993,301660180
548,3932,68552408
5348,100,16893491
6436,3306,657475838
2084,726,42566969
1188,2368,87409405
420,1312,20732464
5284,2798,441300568
4068,2954,428690629
4772,1038,146966346
1508,256,10520229
1444,3736,166219864
5156,1351,231521669
2212,3072,207584163
6372,2133,433279344
2980,3189,351200681
1316,1625,67579651
420,1038,13047384
4964,3111,461644356
1316,569,23379928
2212,1390,93987875
5604,1781,352498124
3940,608,91964655
5348,2759,456555368
2788,608,48070834
1380,960,41225802
4772,217,31110945
6244,1038,199791660
6436,608,117510858
356,3580,45033651
2788,1156,97285082
5156,2837,448979325
1700,335,16472396
4388,2642,353831159
5412,2642,425130014
4772,882,126237453
4388,3580,472656780
5732,921,159718773
612,1742,36547061
3236,2290,227470736
5668,960,160759544
5604,2446,421200426
3236,3541,350039334
420,1742,26716419
292,843,6918659
5604,2602,440600556
3364,530,59787448
4260,3502,447713321
6244,2446,458620160
2020,3345,213722532
2340,1508,109685146
1700,2915,153294852
3684,765,89022554
1124,647,25399942
2468,2368,173413214
3428,921,95267864
5092,1977,313736821
6372,3150,636758309
1828,3932,212556544
3044,1195,110600563
1700,1038,55286745
5540,3580,600303674
1828,3815,210277451
1892,374,19512353
164,217,978093
228,1820,12957554
3876,2251,267972991
5476,2016,330115383
5092,2563,390194071
3684,100,10015507
3748,1195,144884889
2852,2563,257364892
996,452,12238023
3236,1312,134206092
5156,3150,496201223
5412,843,148298280
2660,3932,317879607
356,1273,12758136
3172,2211,210212101
1892,3424,192916689
2148,3815,252924189
1444,3345,156930718
6372,2055,399574506
3044,1312,124111276
4132,1273,221848166
4260,3267,461391829
1124,3150,103672383
3108,256,27129115
5412,1273,214726298
1124,608,18989803
1956,1664,109784494
740,647,15837629
740,256,7606546
1060,1938,65000250
612,2290,42572879
2532,100,8440783
3428,726,82723235
5860,3697,670426224
5924,2720,498951561
612,3971,73705635
5604,3072,527956876
4452,2251,298060145
3300,2602,259342509
3620,2563,283466935
2404,3463,277875153
3684,2563,295201999
3876,3306,396152642
4260,1547,206034805
5668,2837,488997941
4964,2642,469060891
5412,569,93360866
2148,1781,120781318
6372,2563,500068542
2788,1899,163707518
6180,1429,289093092
4068,1312,165447018
4068,804,100369951
6308,2759,532157020
4900,999,148222797
2980,178,15697738
6116,3189,594439898
1700,2211,129892443
2596,3463,351492573
1252,217,7813259
2916,335,29863653
2020,3228,207438009
6180,2954,561019281
932,2407,75542569
5028,2954,456534496
5092,1429,222660760
1508,1860,87144373
2852,1195,110888557
6436,1547,291605065
4260,608,84499867
5796,1664,293336068
804,1899,47327542
2020,2407,146992335
5796,2485,446788525
4132,804,105646323
3492,3345,348720879
1252,1820,66734281
4452,1078,140597902
5220,1234,188177297
5412,2602,654354579
2852,3267,290745643
6308,3267,674746005
6116,530,96321417
2148,2915,194005716
1636,374,18913830
5732,1508,276743285
4580,3932,603036249
2788,2759,236119197
356,3619,35864439
676,1429,29136744
3620,3971,633897356
2212,2172,153922765
2084,2290,139322671
2340,2602,185525689
2340,3697,259375274
676,3463,73488208
6244,3345,636347105
5348,139,22558623
2404,2407,181908577
1316,3189,130876280
6308,3893,748036494
1380,374,14728990
2212,921,67487530
1124,2720,92410429
4068,2993,377684124
3876,2407,274071540
5540,3736,631211746
3940,1156,133033848
4900,882,130560843
5924,530,100108241
5220,2368,379929513
2916,2407,221646891
420,2642,30811381
5540,843,144320771
1828,1547,83685517
1380,3424,143546919
1444,804,49638162
6052,3932,721417312
3364,1469,213929135
6372,217,42956583
5476,2446,430638274
1316,3228,126632974
5092,3111,533683288
5412,3502,702471390
1188,3072,116654384
4388,2837,450722763
3172,687,66267806
3940,1469,175337782
3556,100,9707821
5092,3736,571072523
5476,1390,227488987
356,2329,22714353
5284,1977,321260428
6436,374,71966385
4004,1351,161353125
1956,1273,75582057
676,3658,72352099
1572,1781,80677563
4580,335,57519305
6116,882,167315094
5540,1899,327740301
2084,3736,230842829
100,2602,7632168
3940,1390,161364532
2020,217,14382169
4452,2681,373038568
4900,2563,388369015
1572,3189,153332993
3812,2407,276598802
3492,3697,386831562
4388,1508,209164426
3364,3228,329279017
1316,2251,88394467
4516,1508,214311966
2852,3932,342224756
3556,491,52924337
2404,3306,243261321
2212,1977,131710857
2340,3345,260957593
356,1977,19400290
1252,2329,93685334
5540,1703,312353325
2276,2602,178461434
3620,2681,300554885
2788,2407,197419423
4644,2837,402630158
612,2485,45169426
6372,1117,224659334
6244,1547,276182487
2148,1508,102173749
5412,139,20825791
1444,2524,113585741
3172,2993,283538082
2276,452,30828940
5412,2720,445781507
548,2446,39055809
2468,2798,210176126
5156,413,71467817
4580,1547,217172176
6180,1469,278823166
4836,3854,553190677
292,1390,13411362
4836,217,32128104
1636,1156,58527614
1828,2720,155615475
1764,3033,159724214
2916,2915,257256952
2276,2485,167642069
996,2642,110205561
932,1820,53384883
6244,1234,244094389
3940,2759,319741424
2020,3189,199433475
1316,1860,72793331
3236,374,33367236
6436,1625,323174338
1892,3463,199514697
3684,3971,429770040
2852,2446,213919742
1444,1078,49307162
2404,1117,85521999
2020,3384,203446663
4452,726,98638263
4580,921,125709462
868,3111,82760886
6180,1781,338109268
3620,3033,358007013
1124,843,26565437
2724,726,98150024
2468,765,53244106
4260,726,95585866
2980,3072,324659328
1444,1899,82051394
5412,1781,287080165
3364,3736,382936315
356,2642,28749365
868,2837,72667053
5348,178,26737471
3940,139,21357559
5604,3424,628918442
2532,1820,134726564
6116,2759,604917221
4516,2055,287103996
932,491,12587273
3492,217,23049006
4260,2485,312909563
5988,296,56454996
292,1273,10116049
2404,1899,137894887
4132,882,117865829
484,2133,31104919
484,2055,28995065
4068,3189,405141834
420,1664,21331238
4900,3893,686453534
3364,569,63016487
5988,1547,287923054
2276,3893,296126664
484,3658,54069512
3812,413,48837998
4068,3580,530891633
1508,491,24931169
5156,687,102255477
868,3502,94828371
4516,217,32082273
4196,3658,458640271
2020,2681,165963377
1636,3189,160877076
1508,3580,162448432
4580,3697,508767298
2020,2954,175862879
1380,2563,127908884
2788,3854,339422618
2596,2681,209091714
5732,1195,261272088
548,2759,49611543
5348,1586,252163053
484,1234,18943414
1444,2915,133404844
3812,2681,326478019
5540,1195,196990094
1764,1586,89040177
1636,1195,59273995
2532,2642,212374456
1444,296,13087628
3428,2368,239185640
2660,1273,104311443
3492,1625,170373132
1700,256,13858223
5860,687,119591799
3556,3424,376662866
6436,2563,505669924
1508,608,28493420
5028,2368,383798351
1124,3697,133074274
3044,687,64492255
2916,1234,107020792
6116,2368,436520822
4260,2446,316467436
5540,1625,284891347
868,1117,26656763
3620,374,40137296
4452,3267,443533590
612,3150,56473881
2724,3619,311540526
5540,2837,472049676
3876,3189,372053359
5092,3306,523713553
1956,217,13321139
2020,3150,212038729
2724,2993,247225607
3556,3580,382687602
6116,569,105451208
3172,3893,386294557
6436,3189,770293385
740,491,12520723
2788,296,25084433
4516,335,50187646
3620,804,85600872
548,1938,33133382
6308,2055,393225138
868,1703,45714175
356,1742,19974179
420,3580,43592075
484,2172,29975843
1764,1664,87689514
612,3697,65022485
228,843,5876294
4644,374,51809440
1700,2485,149115602
2596,1703,136207531
3108,2759,254530547
2980,1860,167503592
4324,569,75378348
1188,2172,77708097
1572,569,28393238
3940,2055,240099330
1956,3658,264042211
2468,3932,287315993
5732,2524,433202420
5924,452,90258381
6052,608,109050374
1124,1234,41775510
1828,2524,137487906
4388,1351,184159500
5924,3189,558698275
4132,452,54251452
100,1234,4146581
2532,3267,246851933
420,1469,19879583
3172,2133,209976074
2148,960,61668676
1636,569,26810240
6052,3228,581974432
6372,3072,596690889
548,3384,56836293
2340,2837,199447310
5028,3424,512132021
5604,3697,607740182
4388,882,120553921
5348,1078,180655916
2788,1429,121753317
4516,3541,468000531
1892,687,39175838
6436,921,189009406
2468,726,55428372
3556,2642,287849543
1828,1860,110988219
996,3502,105495912
1828,452,25327681
4580,530,72785363
292,2407,22742503
6244,2329,443304700
676,960,21773773
5028,2094,315497938
5156,3658,575147588
5412,335,52809320
1572,2094,99656536
3236,2407,238718343
1060,2642,82295561
2980,1234,141799307
1444,2290,109711818
1060,139,3938652
5604,3736,694684038
4068,2798,341038722
804,687,15400603
5220,1625,253302096
100,2329,6467794
2532,1117,84999730
2724,2446,199227204
5220,1117,182471354
4452,3932,519400449
1252,1586,58196921
3492,999,99369689
6372,1820,367213172
4324,1860,242749092
3556,1156,132950016
2276,296,18828204
228,3971,28112204
2276,2524,182524338
6308,2563,491344710
3748,2407,265939160
4260,100,11850879
1828,2798,164884556
2084,1860,122247474
1316,608,23060152
4388,2681,370549071
3620,1664,178465511
4772,1117,159891567
6052,3815,704377254
4068,3502,429940867
3428,2915,295774357
3236,1273,132665953
3492,1703,182462622
1572,804,37888137
2916,1899,160076914
1700,2602,162224186
2788,452,40770942
548,1781,31492921
1956,2251,158442255
6308,2329,455783961
2020,960,59350596
4004,2290,273495420
4836,452,67396880
5028,3033,450493786
2532,178,12720111
1124,3345,116181779
228,3658,25888122
5732,1351,243782659
1572,413,19933515
3812,2368,274672836
420,3775,44466316
6244,2993,606013743
3428,1625,168322272
4260,687,90520016
3748,3463,396080703
6180,2407,457269607
1444,843,36708454
1380,2954,119627158
676,2290,54569047
1764,1312,70068530
4516,1469,205702136
6308,3580,703071198
740,921,20806875
1572,1117,51074282
5924,2094,381963165
612,2759,54003850
1892,2172,126331073
5732,2642,466761475
5796,2290,399581038
932,2602,80491216
6244,1820,339659373
2724,2290,221314390
3492,3072,325522005
2340,2211,156169253
5860,2211,391616800
5156,1703,262828501
5860,3111,559750447
5092,178,26844768
3556,2837,305520298
5284,3424,560376155
6116,1820,372666750
2724,1977,162106013
5028,217,32673792
292,2524,20934003
6244,2602,542700346
3236,1938,187677907
1956,3306,210565255
2660,413,32856282
804,1860,43800670
2020,2876,175532978
3684,3541,427247231
4900,569,95103707
1892,2524,151343836
4580,3580,505608926
5220,1781,298668034
1508,2407,115070411
420,2368,30774582
4644,726,101520994
6372,1038,197439238
5540,960,157208242
5540,3775,684264948
5796,1195,214938760
2596,960,77420594
4900,2407,352668030
676,1351,25106079
804,2211,54640480
548,608,9263434
4964,100,15877403
1636,726,37945471
868,569,13640104
5796,1273,225061920
5028,3267,492476748
3556,3736,393281082
5092,3658,557598898
6436,3736,799270942
5604,1078,191530524
2468,1469,113349673
3364,1703,176448530
100,2954,10750717
3556,1938,248714421
2020,3502,210413522
4900,2016,314453020
2468,647,47731664
612,569,10812429
3940,2798,332628250
3620,3541,397551306
1700,3463,200168926
292,765,6352114
2916,1390,118898120
3364,1038,125957156
6244,3072,710432839
2788,1586,135400436
6372,2642,513221325
804,647,14157668
3620,1312,156001203
868,647,16112450
2852,2172,186521166
4772,3736,545356213
4708,296,41557548
3172,1038,100745704
3876,335,37515032
868,3619,92441156
6436,1742,348020295
2148,1469,90087312
2596,1547,123425816
5476,1273,233159449
2724,3580,323678707
5028,3463,526654767
2084,1742,110630395
5668,3658,640973362
4004,3033,514473689
4132,178,25333463
5348,3384,570895402
4324,1820,237117092
2724,804,67899459
996,3580,113891757
2404,3502,249123659
804,2251,57764517
5348,1234,205576257
2980,1273,110346903
1124,217,6582607
4196,1586,222221841
2276,530,36097384
292,2993,27387533
548,3111,52697715
2020,491,27763362
3812,3424,391872901
2916,1977,175392990
6244,3502,689655200
5924,491,85553747
1060,3736,121597679
3428,2759,289792516
4388,1156,151392310
100,3736,14921754
292,960,10257747
6436,2211,427901200
4196,2016,257908229
2404,3384,249394309
356,2290,25417698
2532,1781,135468386
3492,1820,192786536
868,1547,42218584
5092,1195,185565642
6180,1234,243229766
4004,3736,539629645
868,2563,64719994
164,2485,11855455
5476,687,117015939
2084,2563,167176364
4196,2094,264286278
356,2211,24278646
2980,3854,346152980
1828,1390,80019304
1188,1586,58289208
4708,3189,527275365
5732,1781,312831440
2596,1977,157082534
1124,1820,60689715
1828,2290,145490398
5732,217,39821088
5476,217,38234189
5092,3072,468559042
5156,647,99234115
1188,843,27816041
4964,2368,366268145
1892,2993,180309427
4452,1820,315119172
4260,2563,334226378
3684,1938,226307295
5988,3658,779705575
3940,1899,233872646
3300,882,91689991
1828,3150,172858909
4964,3384,593909880
2084,3697,237428699
4644,1860,264921420
5924,374,69969337
6244,1860,361702441
5860,2329,483809454
3236,2368,230858261
2724,960,81139985
2852,1625,142441567
5156,2329,363689368
3172,3384,327326161
5284,1273,202033661
4068,765,90934309
1060,1429,46326869
740,3111,66564667
2852,1508,134209429
2020,999,59857809
4324,1038,141282213
1764,3971,276035970
4516,1038,138372352
5988,178,31344705
3108,2524,250377614
1700,1429,76554424
6180,608,115482465
2404,2642,206843667
5988,882,163352184
1380,804,34380032
4196,1390,172956539
3940,3697,454564631
4068,3971,581750889
5924,2759,496917366
2916,3775,329709794
4196,452,59217337
2532,3033,262306571
1380,3384,138859477
1380,2485,101563676
5860,3971,710346222
5924,3345,643155435
2788,3775,310089829
2276,804,60344729
4708,3893,544467846
676,1742,43336716
2532,1703,124110115
2340,960,67663175
