@relation SortArray

@attribute ArraySize numeric
@attribute runtime numeric

@data
4214,276154
5277,357351
8039,542635
7157,475288
5213,334979
3697,233840
2624,153714
4148,263435
374,17051
8182,662767
5383,448231
7946,667184
2444,209099
2652,158734
5952,403552
4887,325654
336,16311
1394,89885
6779,453955
5282,358820
2348,163441
484,25900
2862,198381
9777,712785
7607,646361
2952,175635
3018,181579
442,20667
3301,200003
877,45014
6355,426893
2409,142664
3992,302318
5285,394154
1553,99100
3620,274721
2295,165101
3613,227568
313,14588
3591,220086
3555,264470
95,4443
3599,361630
3861,259268
2325,134966
3480,219572
1667,91705
4887,340396
236,9284
4670,328382
6823,451809
7765,546628
1425,78001
3040,181416
7290,484551
2974,179712
9627,702588
658,33064
1347,74011
426,19827
6622,484610
1635,113268
6685,552185
4733,371096
7029,579308
2974,216243
9394,739340
5236,337583
2589,152180
3751,234467
4425,289196
7241,512693
3326,202838
7171,585633
2650,315204
6154,623728
3617,283890
7688,639937
6692,579395
5148,332629
2029,114469
4172,260501
7650,550883
3645,247908
5536,359939
740,38583
7246,525791
2400,140441
3894,244645
1773,101013
2845,169835
8711,597192
5852,382551
4530,290131
9847,703336
1246,93782
9248,644940
5147,337696
333,15149
9911,734098
6623,475958
7024,635033
5385,436291
8659,704646
2342,171352
3656,284801
9367,795398
6876,556779
7023,549549
1477,197790
9196,666645
3054,193385
7017,472791
4399,279795
7702,543647
2960,178599
6774,448065
3428,213989
7952,553768
5173,459465
1415,109560
8597,610474
1544,85645
7731,525705
5891,389769
7523,514770
2803,167956
1160,62735
126,4618
4738,348671
4414,331237
2352,170736
9620,895218
1492,101113
3229,241603
4981,421927
7401,606040
3336,238320
4159,352010
85,3929
8617,636097
1739,96576
773,39658
2429,142378
3624,219336
1697,96318
4087,260943
3887,250534
2398,143645
1733,100018
54,1630
3094,193760
7359,511838
6481,443988
1218,66903
9667,696245
9381,645462
1660,91811
4295,268218
4025,249414
156,5250
8624,592574
2034,119090
7622,519958
8864,603829
4713,300562
5273,445251
2089,157170
4097,315865
9784,720882
404,19373
6484,677241
5022,349245
2793,166900
9463,818482
1752,129143
391,23515
644,44175
6284,505630
7441,497785
503,25235
209,8089
8815,622708
6575,432367
4461,287246
9100,639408
625,30764
7080,467019
3987,251610
2779,184641
9587,715472
9353,674286
5190,361664
8626,695473
4489,348152
2955,185381
9533,789647
9443,640017
7580,513137
6549,445996
240,11847
5892,390625
7839,534142
910,51474
9654,664913
2593,152676
109,3695
6975,544049
4859,312710
7939,554948
8968,625777
8453,722837
93,4299
4473,363197
2396,180448
1683,120223
6297,508856
4179,263583
91,2829
8766,694628
5113,367534
897,53975
6769,463663
3435,220715
6908,483395
7871,550977
3103,194585
1575,88227
7470,519632
3474,258414
2715,196005
225,10545
6162,496690
4754,301737
6339,445396
8229,560720
2545,148129
1471,79125
4507,282057
6388,469289
6129,403848
1432,76948
2839,169258
2325,138611
2043,117412
3866,239955
3688,224324
1161,62462
7079,470753
8142,561555
2983,182496
1040,54654
6455,445199
9078,671548
5270,344223
4517,320813
5142,408674
6555,439633
1449,80847
5194,381156
9778,670294
1568,86642
1041,54628
8597,599029
7291,484698
7561,505503
3053,195143
1723,95976
2890,173706
9942,728395
8924,724511
6066,492102
6836,452404
6990,464462
4334,345114
9308,650009
1136,60938
2004,113705
7598,515348
3946,242134
4050,249542
2859,174073
928,55672
2110,121631
7883,535706
2623,155233
3825,235681
5237,334557
4122,259389
4052,252483
3993,255436
4907,321273
183,6658
3972,246374
3522,236218
3862,238439
5941,392680
5881,554796
2568,182790
510,31919
2102,149226
9820,721774
1258,68155
888,44264
4782,300625
5707,376146
6449,429394
9694,662431
3950,241731
2375,139348
9357,676547
4259,262574
8814,607596
392,26103
9790,676736
1899,107829
9871,724794
8137,651581
1661,93959
8373,566370
8239,580434
793,40374
6888,451297
8995,626527
131,4975
3441,211221
5429,353470
8304,566168
3473,209694
689,33725
3610,224692
6568,436902
2708,160464
9124,678047
515,25087
6302,416924
917,47313
6230,438115
3085,229007
2059,148196
5118,339143
7801,561795
9114,633137
5868,386083
5699,375043
2089,187710
3809,241435
9231,633396
5241,341836
8360,571435
8843,642038
6125,398838
9512,677842
4013,256262
2540,150942
3428,208825
5612,417224
2481,175861
1554,86630
5275,370057
9991,707788
4893,380866
6058,412002
7080,490416
9689,661767
9663,682775
4595,292598
3112,184963
2217,126304
2794,183996
4384,279149
8245,549014
6383,446268
918,58258
7878,609881
7426,496397
5183,334414
5708,382448
7881,552015
6878,453004
428,21486
8805,607474
7483,492163
3463,212156
4640,295677
114,3834
4380,299376
165,6324
4893,316594
855,43600
7239,487188
9322,646613
9224,675798
2709,172545
4678,307948
3040,183115
4796,386059
8260,562004
655,32240
4622,292801
2797,165450
7754,529104
435,21461
744,37530
1634,92712
9586,668958
9785,684576
3149,185921
9414,992915
9519,1331115
7500,851276
6882,750943
5117,597436
2467,213988
7579,548537
6089,415560
1640,94086
6117,415423
4573,373955
5195,368220
1168,62814
4780,302179
9132,638885
3493,213873
2509,148297
3685,251976
8948,620687
2753,166180
5776,375295
8432,577254
9741,703494
2708,165924
1521,97928
8580,585304
7318,487813
3832,278878
7230,489111
1412,76459
3000,179399
96,3433
9171,649732
7253,529771
9390,664181
9446,747913
1043,68806
4420,300876
2674,157080
2051,116711
3059,184500
8446,589047
2400,140446
180,7138
6302,409212
5134,333741
4415,292171
4184,350583
730,46626
658,41727
7006,564730
1501,98924
7139,563132
5543,412509
9007,695139
6122,501471
8814,834144
7627,626820
4225,336785
2736,190305
566,34019
5082,409065
4943,353805
3535,252406
8424,662440
9313,751854
3026,191330
2517,151203
8978,719560
5254,346591
9702,711488
854,47995
5491,434559
477,28987
7429,591858
9209,783929
2651,182642
6881,562008
495,28621
9750,823006
4118,313908
8178,680979
9007,747940
6711,541903
7505,613675
651,38126
9619,1179134
291,35802
866,44659
7826,562118
187,8159
8151,673534
6476,457871
4070,261942
9229,669024
8890,714926
8932,665323
7354,497548
6796,461846
5623,403281
4389,274440
2751,163869
1751,99263
9541,778365
4630,372271
3690,379613
5344,419987
5635,466156
9395,791969
6158,571185
2764,179469
1804,104340
7067,479096
3958,244315
6894,482344
3294,204027
6503,436781
8255,575076
3664,230466
3797,234627
959,50867
1210,196403
3557,456654
9491,1471081
7813,894500
406,24690
8372,935068
1164,84804
1318,89780
7811,615714
4092,257278
1047,54731
1747,96900
3231,242890
2853,185634
7560,686473
270,11143
8295,625772
9145,781722
6629,572927
488,29173
2631,188153
745,45938
304,18288
4139,314319
9127,675327
7734,530780
7651,523788
9968,732684
2085,117884
3758,237600
4594,304463
137,5331
6686,472056
220,8644
5284,345501
1887,110239
2602,156156
6492,450810
4041,267453
1541,100704
5026,334438
5670,443749
9674,772701
4144,313765
2103,273914
157,6808
7337,551644
5977,466223
724,36170
3704,226787
6510,458099
7696,534407
2231,128996
3533,229332
7968,537846
2024,116990
5875,381274
7265,485255
9350,794468
4274,339725
1259,87398
8706,649629
3193,363782
4143,274213
5625,370669
6644,448324
273,11359
8286,655743
3408,240910
443,26920
6008,510723
5740,470295
4045,296016
7144,597978
4316,288725
1366,75426
6335,494526
6742,446174
4627,293427
9702,677937
901,44956
8024,612073
3581,250084
4846,322940
5760,374366
1793,102354
7377,554523
2133,121195
12,460
3089,188735
6644,441935
1124,60238
3143,191705
9092,630003
7035,499982
3132,196922
481,23056
9818,687838
9459,767327
5136,387139
8413,704698
7759,679424
7380,602410
9827,821018
3607,222606
8926,632807
6011,396201
5169,334396
3273,236497
2006,130169
7727,611535
5256,498191
6311,419806
297,15057
7082,487838
5330,361910
2499,144824
1362,72821
8414,557722
1578,85492
678,33127
2168,129648
604,30302
8043,546520
5637,415817
2291,142617
5829,465402
4413,388323
7234,634019
4130,404527
7532,522443
3316,208859
7616,617242
3383,253014
9958,1223245
9859,884736
5101,337179
8435,598096
1065,55630
132,4749
1521,89412
6368,434423
8862,632207
2328,136483
7333,499721
8708,611702
8627,652333
6276,420547
6282,452037
1961,113322
3189,206943
5420,365707
7431,491212
317,14261
5930,385639
3532,213831
6944,453782
1354,72823
9227,654310
5638,433194
3159,235032
8239,619210
8741,625416
694,39705
3458,213936
9522,668606
8302,565081
9265,644488
6062,415222
6023,469370
6552,494436
6948,525617
609,30165
7987,632780
4938,339076
1747,101383
2251,134924
8849,625984
2951,224170
891,46899
7705,521042
8430,576955
3027,187140
7710,529127
7130,554773
4984,322853
6924,461101
9701,690816
7633,514448
2016,114761
3715,231552
3058,186748
3969,247324
6316,422850
501,24528
9046,661396
9372,714867
5705,380897
1867,104283
8335,571903
1938,110957
6076,399311
8643,581483
9581,666783
7730,522192
9085,662055
283,11437
7960,538739
473,22876
619,30059
1824,103357
3540,215909
1085,65434
8947,607042
2641,156359
7631,523703
6534,428486
696,35028
5621,371237
1241,65628
307,14378
9029,621088
8360,1233702
8133,1106757
9641,1100921
2524,244386
6850,732823
1293,69661
852,43502
8228,554165
297,13838
2186,125273
9142,914664
9903,807597
2659,159294
4951,316248
2311,133501
994,52739
2919,174966
5666,362626
7244,507575
4909,315678
6625,435940
1490,82554
3027,181356
3975,250926
3796,233990
1768,97389
5906,377600
9991,700126
7780,526556
3478,217189
1156,61567
3006,179309
7307,513449
2506,147859
1407,78007
5527,361423
4283,272778
8224,553630
5737,388913
6353,410220
6067,396708
9252,648819
1655,94552
1181,63140
7883,527489
5403,355126
8834,621056
5781,377597
6736,438178
5573,356080
6018,393431
4026,249972
1522,92517
5277,335845
9291,715862
5075,428618
6954,461735
8714,601245
8773,611284
943,48033
2185,126008
1478,78688
8767,591490
417,19679
6327,412950
8578,587179
9849,684596
1998,113363
5198,331002
4877,311106
7431,501940
2610,157573
326,15058
5621,365406
2596,151868
965,49133
4690,320063
910,48071
381,17532
4002,250558
4505,300168
8982,632075
40,1370
5987,401432
3602,223226
6857,463413
1547,85802
816,42821
6938,473090
1351,76059
6996,468507
7319,489087
368,18024
7616,504339
9783,680094
9112,620043
4285,267771
353,15992
3067,203695
3088,335826
6434,1027141
7185,945665
3877,246047
8259,556430
1240,67496
8145,558680
9796,689494
3603,217639
1348,73368
1696,92382
2335,134201
3195,192759
4249,268570
1276,66522
4930,310190
4968,367145
213,8287
6932,455247
1316,69657
1212,63785
9598,668707
95,3094
691,34092
3170,193317
7840,572981
3216,191717
9362,630577
4877,310986
9377,649335
2456,141988
2355,133890
4840,301802
7612,506950
7581,518619
3413,210215
6617,463991
2960,178425
3896,239730
9400,656666
4053,256869
3836,242017
385,18564
7723,728660
761,51276
5790,465845
3718,271212
2404,162023
6666,450671
3029,185461
1610,157224
4978,384929
2898,205093
7330,605403
9581,735890
6985,474030
120,4334
7199,608345
9080,842434
9392,773622
9550,907468
8485,651085
8766,718204
8011,561572
6485,436681
2462,145472
2476,143309
4502,309326
8221,559456
5761,449979
6368,443721
6053,488588
9159,796169
5715,472083
2791,217378
4135,395628
7292,608405
2603,154615
2345,138692
5296,351584
9748,679070
3664,250975
3734,237794
9577,869418
4598,342467
132,6190
7546,598986
7870,642557
4157,299152
3236,256252
3152,223612
1377,74843
2130,126691
7860,545520
3319,207543
5289,393091
8220,608903
7457,669746
3352,211012
2221,136268
3261,222225
9558,680998
6686,446073
9025,640756
6503,426014
8961,664374
2175,162868
3142,247592
2922,225260
8533,731752
1935,109091
389,18596
7598,750039
5918,523986
9266,712037
9623,807818
2544,220277
7245,510542
3266,204376
9749,682356
6564,474872
4166,263006
834,43609
159,5653
4059,253807
8395,595536
9209,632702
1380,115700
9318,667932
2352,140283
3148,222696
7297,533126
3243,197132
4402,300738
9046,619504
8322,576030
8201,568471
2115,124706
4973,453241
249,9679
9306,643559
8126,679469
4830,396163
7894,638960
4875,442014
324,19686
8428,709898
6761,452558
4559,293260
250,10379
1808,103094
2550,164975
1708,105010
9236,674059
3870,245999
1744,97950
3114,187474
2650,157833
8156,560239
4609,308890
4508,280082
8479,603817
9024,638987
3699,232530
7960,544718
2108,120741
7906,558477
1671,93393
6951,467670
9612,728635
3460,246488
1031,55012
1852,106825
7227,614957
9380,866942
3257,226329
6578,436463
1464,82768
4647,351723
7416,648337
5202,419421
207,8671
5298,357731
5332,368368
6201,528068
2416,177423
8772,669370
1943,112266
3750,233788
6156,403441
1026,55712
9153,643950
6570,452359
7465,520769
4272,297682
1329,73888
1494,82434
5380,444119
7615,550931
4375,284588
3016,199480
359,16962
3850,245458
7500,660085
7289,648980
715,36456
3613,225939
2666,159028
9335,652010
8589,618562
5483,408367
6963,490822
9851,725726
1307,71790
4736,305350
2780,169110
6598,484329
188,9979
9844,842046
150,7584
2627,181543
7285,616627
4051,318687
2844,198906
6702,455735
4197,273056
5933,399370
7335,495053
9808,883479
4059,305817
2311,166624
5800,404674
1465,81780
1300,71623
432,21203
6664,471469
2760,193828
3542,247063
2853,183851
1525,85311
7813,525028
2371,137360
2909,176169
4509,285680
2699,161060
453,21154
3994,288383
5957,389806
2064,155392
5776,463359
3824,296588
6882,459936
957,52713
6128,405037
9120,629299
6948,468539
1434,79280
8949,652715
8181,557098
1357,190339
243,11335
5937,453462
7148,572823
2590,187720
5853,483942
7338,840098
8201,650901
7737,534264
3724,287353
1347,78373
5786,568558
5336,432630
6864,493172
9780,689870
5162,392629
4559,290959
1768,98767
3208,264004
1339,76133
9801,678459
6829,464555
7814,540682
3042,182857
1464,79836
6138,406334
3623,225246
3333,202288
8521,578492
9948,756080
159,5745
6327,413126
3331,341948
2743,215678
1748,128342
7464,642559
6178,421593
6375,420284
7998,539024
5507,355997
492,24456
474,23033
2356,136894
569,28285
9032,624205
2807,164054
4296,376948
9830,701368
3258,197644
118,4303
7370,636339
6638,489720
7081,477646
6175,403246
1196,62784
391,18919
5323,339724
7544,599593
4544,268942
4906,295111
6748,413730
7478,462959
4789,280337
8268,520564
6903,426660
5932,419654
9721,629991
4816,289068
9644,696931
5453,435143
3438,217340
7602,506671
7109,445948
1269,64530
1186,57541
9892,627089
6559,404064
1987,105377
7769,488987
1190,58296
7132,446621
4171,235920
671,31524
7015,961273
7161,963958
2042,209781
8465,670008
5345,337766
3297,201762
879,44827
6804,452107
8510,574919
1441,76613
6180,434140
9962,689977
9419,604076
4398,270053
9535,605784
9312,610141
6477,393643
597,26842
4027,257916
9188,604023
6920,426208
9258,670188
403,17490
2700,150105
1176,57386
1957,103127
2842,158008
9331,592565
7354,460438
9024,571979
6084,370365
1072,52947
555,25347
4391,258889
3797,217237
5166,607887
8085,1151326
6040,718608
5446,570212
4411,346037
7398,507473
1617,84403
2776,153659
388,15992
846,41003
6711,411276
6361,390320
5737,342461
2889,161222
851,40292
912,42310
8297,525423
5349,397975
4562,265382
2872,155080
4876,289373
4861,307636
1503,76593
9827,632590
1197,75548
992,57449
1647,85204
4951,291104
7871,516892
4121,239190
6050,366404
7464,506138
4273,312517
14,441
5122,304375
9029,572293
2600,140808
6321,385034
2784,151723
4290,246857
7858,488959
1239,61303
1887,99430
5780,373660
6733,419516
9781,656816
3383,193311
3543,203102
2265,121349
8449,581140
4708,278471
5263,310691
3554,203516
6432,391040
5514,330888
2633,260672
6521,489063
8829,583134
1474,75851
8878,564386
5124,314892
984,48067
8777,560985
5922,391271
9475,609452
4332,253373
8336,528864
3142,174239
3396,193584
7776,491413
447,20097
9395,642657
8565,889017
6297,834951
1097,116009
5301,542416
6789,421693
5908,361021
182,16406
2727,160155
604,28338
8412,529402
5200,310279
7628,481214
4113,240432
4433,260320
4006,232568
7614,479218
6299,385902
3277,184706
1646,85481
7211,450503
9712,1022275
5291,734573
3619,453329
1512,164124
3700,394495
6246,671111
1057,90241
5405,576562
5555,556307
255,26833
2869,174070
5972,365375
7444,463756
4145,250888
5611,341360
5112,319028
6028,357015
143,4824
1051,50380
4047,236128
5271,329705
9807,627562
3449,197016
3462,203137
3309,189408
3823,218947
7897,564125
3187,203071
5951,397793
1463,74163
7355,459002
1544,79057
186,6472
6519,396845
2901,163705
8280,526427
1050,51933
4996,300632
2984,167048
2658,234992
7197,554627
3450,212021
432,20936
5336,456433
5695,481307
6004,522023
6568,455323
5360,461975
9410,751528
8980,642936
9771,988609
9722,682913
8237,587263
5390,362687
3522,228194
3557,203794
922,55729
4809,308229
4308,271934
8307,559634
7699,575992
1716,95648
1859,140970
8286,588911
6268,374706
6742,415972
4464,360663
6255,435702
4783,389768
1592,99637
3574,254151
8039,556752
3752,251774
7217,458514
4445,272068
1397,72743
9950,777237
7686,523553
909,131254
4130,395086
2873,330850
8930,622893
4402,275390
4955,295947
4271,244133
3358,189182
7851,534610
2717,164029
7250,560651
3927,223021
3749,211897
3132,247650
3846,220704
9502,628596
9047,624216
6369,421272
6961,469251
4957,349646
9917,694249
4446,282430
7727,600651
5623,438533
5837,393253
5342,397617
9679,914062
4513,289943
2067,121750
5022,531380
4801,288082
9756,625291
7183,447112
5887,361300
8038,553843
3985,337241
2363,129316
7711,486890
1454,75380
6944,464208
9241,590213
1740,90998
9513,669103
9550,625240
6845,473438
7573,592594
2472,146541
7748,658640
4214,334076
7620,738881
889,47519
1808,126129
2028,116087
6443,438631
1634,91173
5365,357885
3724,208984
6614,523819
5877,358407
5235,316800
929,43565
8603,591388
8136,509573
5363,323301
4764,280210
5786,351342
9635,631461
407,18713
1781,92619
3863,301405
1456,74461
9928,658215
2970,184696
9103,926226
312,14915
1369,75162
9503,718403
6642,497096
608,46263
9764,683053
8266,546608
3990,229433
5537,344854
6124,502357
3784,233600
8433,579995
2271,179220
9439,661245
9802,713597
