@relation ScaleImage

@attribute ImageWidth numeric
@attribute ImageHeight numeric
@attribute ScaleFactor numeric
@attribute runtime numeric

@data
973,3299,2.868182,528400775
2136,2055,0.231818,6048879
1264,2233,1.418182,113534108
4464,633,1.813636,180826656
3009,989,2.340909,313672848
3882,2233,1.022727,181143066
2427,2944,0.231818,6973514
4755,2055,1.154545,251527046
3882,2766,2.209091,1028568147
4173,633,0.890909,42395490
1845,3121,0.231818,5737312
5336,1522,2.077273,682575346
5627,2410,1.681818,797870825
5045,989,1.55,231481937
1264,2233,0.890909,42865180
3009,3477,0.231818,12116648
4173,1166,1.945455,361524909
5045,1344,0.627273,49365142
2427,3121,2.209091,743694644
1555,455,2.209091,64276431
3009,2410,2.736364,1095155553
3591,3477,1.945455,922394454
682,811,0.231818,583384
3882,455,2.868182,282262451
5045,1522,1.022727,158348170
391,1166,0.627273,4605392
1845,3477,1.813636,399701607
3882,278,0.1,254537
682,3477,2.077273,200539836
1845,1344,1.681818,138559254
682,1700,1.55,54078760
1555,989,0.890909,24265793
973,3299,2.209091,310862141
3882,3121,0.890909,188170958
5336,455,1.55,115088780
2718,1166,0.627273,23750326
391,2766,0.363636,2683235
3300,1700,2.340909,594680900
3591,1700,2.736364,898543265
2718,3477,1.945455,722981801
100,3655,2.604545,47162146
1845,3299,2.209091,590596842
3300,1344,1.55,219322492
2136,455,1.022727,21096836
391,2410,1.418182,36688419
5045,1344,0.1,1309910
3009,633,1.681818,114993594
3591,100,0.627273,2450783
2718,1166,1.55,150314502
3300,2055,2.868182,1080448913
1845,1522,1.154545,74144697
682,1166,0.759091,9960799
973,2588,0.231818,4122034
3300,2588,2.472727,1025176309
2718,2766,1.55,379102410
4464,1877,0.759091,94082555
5918,1522,1.55,418219856
1845,1700,2.340909,338289834
1555,3655,1.154545,143100081
5336,278,1.55,73797650
2427,989,1.022727,50710650
100,455,1.418182,2893660
3300,633,2.604545,275352188
1555,3832,0.495455,29101825
2136,3832,1.418182,336347651
973,1522,1.945455,115520515
3009,3832,1.418182,449245226
4755,1877,0.1,1714087
1555,2766,1.813636,273593135
2427,2588,2.340909,658253730
3591,3477,2.604545,1692627061
2427,2588,1.55,293504556
4755,278,0.890909,21159106
3009,3832,2.209091,1101823029
3591,2766,1.154545,283545661
1555,100,1.286364,5623547
391,633,0.363636,603513
1845,989,1.154545,46388957
3882,455,1.681818,95567843
5918,2588,1.022727,307349168
1264,278,1.681818,19940978
1264,3832,2.209091,464449165
682,1166,0.890909,11410961
3009,1877,1.55,268246400
5045,278,1.154545,36410340
2718,455,2.209091,114154340
973,3655,2.736364,520029646
3009,633,2.604545,259915475
2718,455,2.868182,191282599
100,278,1.418182,997334
5627,989,0.363636,16053658
2427,3832,1.154545,282754083
5336,633,1.154545,91541786
3882,989,2.604545,512695106
973,989,2.604545,126931796
100,455,1.55,1942805
391,2055,2.472727,93360180
2718,3832,1.022727,214290497
100,2055,1.813636,16928860
3009,2233,0.627273,48021325
2136,2766,1.418182,223500117
4464,3655,1.681818,896625602
5627,3832,2.472727,2575137327
2427,1522,0.363636,9561939
2718,2766,2.736364,1094452368
3300,1700,2.472727,667900790
682,989,2.472727,83053014
4464,2766,0.1,2341635
1264,1877,1.813636,158771947
1555,1877,2.868182,465116526
5336,1877,1.022727,206110030
5918,1877,2.868182,1778022402
2136,3832,0.890909,123938146
3591,2410,0.363636,21293239
100,633,2.604545,7822764
3009,1700,1.022727,106553097
100,3299,2.209091,31041458
973,2766,2.209091,263547086
2136,455,2.077273,79863385
682,989,0.890909,13223761
5627,1700,1.55,473793110
3591,1877,0.363636,16281896
4173,455,1.154545,48159246
3591,1522,2.077273,464690408
100,989,1.418182,3514588
3591,100,1.022727,6794671
3300,3655,0.495455,57314485
2136,2588,0.363636,13355364
100,3655,1.418182,13123162
1845,1877,2.340909,380388110
3591,455,0.1,338404
2427,633,0.231818,1596342
5627,1877,1.813636,731058295
100,1344,1.55,5791521
5336,3655,1.418182,774421592
682,1877,1.154545,30505766
3591,2588,1.154545,242928228
1845,2410,1.154545,112626092
2136,3477,2.736364,1107224372
1845,633,0.363636,2774140
5045,2233,0.759091,126089709
973,2055,1.022727,39968185
4755,278,1.681818,68568096
3300,2944,2.077273,824281887
3591,989,2.736364,512884980
1555,1877,0.627273,22987863
100,811,1.55,3457964
2718,278,2.340909,79531862
4464,1700,0.495455,38353955
2427,1700,1.55,195325233
682,989,2.736364,99631253
391,2233,2.472727,101329325
4755,989,0.231818,4569164
4173,3477,2.340909,1583716556
1555,3121,1.418182,193804872
2427,1522,2.077273,298364655
4464,2944,1.286364,419476669
1845,1344,1.022727,52915148
3591,3477,2.868182,2019770071
5627,2588,2.736364,2186588329
4755,3832,0.1,3431516
682,2410,2.077273,142315904
4464,2233,2.604545,1310458835
4173,3655,0.627273,116721022
973,2055,1.681818,106222961
4173,2766,1.418182,467433434
3009,633,2.736364,276619089
2136,1166,0.231818,2448717
682,2233,1.418182,57636145
682,2766,1.286364,59790829
3009,2766,1.945455,623309245
2136,3832,1.286364,255679611
100,1166,0.495455,754297
4755,3832,1.55,854864472
3882,811,2.209091,302972013
5336,455,0.759091,26062139
5336,2588,0.1,2759298
100,2410,2.868182,37703436
1555,1522,0.759091,25767478
2136,3121,1.681818,370815360
5045,989,0.495455,24776518
1555,3477,2.868182,868754822
682,3121,1.813636,132431241
5336,2588,1.286364,433852522
3591,2233,0.759091,86779010
2427,1166,2.604545,385486991
5627,1522,0.495455,40442579
682,3121,1.286364,72665293
3882,1522,1.945455,438388892
1264,2766,1.55,159879250
4464,2233,0.759091,112922543
2136,455,1.55,48332984
1845,1344,1.418182,99622272
3300,1700,0.1,1114417
3300,2410,1.022727,179844353
3300,811,0.231818,4790154
3009,1877,1.418182,228419855
4173,278,0.495455,5059014
100,1166,0.890909,1814418
4464,2410,0.759091,126695414
2427,1166,0.759091,29199543
100,2588,1.154545,6346566
391,1166,1.022727,10978161
4755,2944,1.154545,361952686
5918,1522,0.627273,71207737
4173,3655,2.736364,2258269105
5336,1166,2.077273,536740227
4173,2055,2.077273,711059973
2427,989,1.286364,75023558
1555,1877,0.231818,2852844
3591,989,1.945455,267102909
4173,811,0.231818,5815143
2427,2233,0.1,1197367
1555,1877,2.472727,340267501
4464,3832,0.495455,85799686
682,3832,0.495455,14567967
4464,989,2.209091,433372974
3591,2588,1.945455,690690348
1845,3477,2.868182,1071591230
3300,2766,2.736364,1331767237
100,100,1.154545,248849
1845,3477,2.077273,585299042
1845,811,1.286364,49055150
5627,633,1.022727,72372128
3882,2410,2.736364,1388571684
391,455,2.604545,25523211
1264,1166,1.813636,94807176
1555,278,0.759091,4437998
5336,1166,1.945455,464704421
3009,3121,1.813636,613528905
3591,1877,2.077273,580208941
5045,3832,0.759091,213704234
5627,1700,2.340909,1019680834
2427,1877,0.627273,37168086
3591,3477,1.022727,251496804
5336,1877,2.077273,886177598
973,1166,0.231818,1950687
1555,2410,0.495455,16754444
391,3299,2.472727,157052236
1555,1877,0.495455,12840274
2136,2410,2.209091,497236769
5336,2055,1.022727,218988079
2427,1166,1.813636,183419619
100,1700,0.495455,801952
3300,455,2.868182,241055869
5336,989,0.890909,82333113
100,3477,2.209091,36610368
3009,2410,0.627273,59050360
2136,2766,2.472727,709187938
973,2588,2.077273,215864543
2427,1166,1.154545,74402031
5918,811,2.077273,407260962
4173,3832,1.681818,883216435
100,1522,0.1,70105
4173,1166,2.209091,458189276
5627,1166,1.418182,253890022
682,633,0.231818,620518
5627,811,1.945455,351144263
3882,811,1.945455,231114660
5336,3299,1.945455,1304688083
3882,3121,1.022727,251816240
4464,3121,2.472727,1643142807
5045,633,2.340909,331820028
3882,3299,1.286364,409287827
5045,633,1.55,147798641
2718,2766,0.363636,17930867
2427,811,2.604545,261706911
5045,989,1.418182,195162176
5045,989,2.604545,654914109
4755,2588,2.736364,1804333968
5336,633,1.022727,66008134
391,1877,0.363636,1839575
100,3477,1.022727,6606858
3882,3477,1.418182,542223920
3591,1166,1.154545,109667218
4755,2944,1.418182,599765998
1264,1522,1.55,85472815
973,989,2.472727,122243892
4464,3299,2.077273,1258646071
2718,1344,1.813636,227210308
682,3121,1.55,105147722
5627,633,1.286364,108401413
1264,989,2.209091,118235555
391,2944,1.286364,36160417
100,2233,1.55,9620171
5918,2055,2.209091,1166387659
682,3477,1.813636,155221815
3882,1522,2.868182,957306606
2136,3299,2.868182,1137397374
682,1877,0.627273,9002451
1845,2055,2.209091,351659492
2427,2766,1.681818,369391973
391,455,1.022727,3295388
5918,1700,2.736364,1473080296
2718,3832,0.495455,48897250
5045,2233,0.1,2135760
4755,278,0.627273,9401969
5045,989,2.868182,820178216
5627,2410,0.627273,102139909
682,3477,2.604545,398724826
100,989,0.627273,741557
5045,989,1.813636,323239875
391,3299,0.363636,3299789
4755,989,0.759091,52991747
3882,3655,1.022727,285786137
100,100,1.418182,367982
4173,2588,1.813636,706559475
3591,811,2.340909,304257185
682,2944,1.286364,70252604
3591,278,0.363636,2348162
2136,1700,0.759091,46464172
2427,989,1.154545,59580446
1264,100,1.286364,3715574
1264,811,0.363636,2426204
2136,455,2.736364,145335029
3591,3299,2.736364,1752411255
2136,989,0.759091,21881531
5045,1522,2.209091,733133805
5045,2233,2.604545,1504362826
1845,3477,2.604545,839258471
1264,2055,2.472727,313729339
973,3121,0.231818,3114720
3591,2055,1.55,357390808
2136,2410,1.681818,281401964
682,3121,2.209091,211238060
2136,2766,0.363636,17042198
5918,278,1.154545,41975772
5627,3477,1.681818,1096623079
2136,811,0.495455,7633803
973,100,1.681818,4851683
2718,1344,1.154545,91414268
3300,1877,1.55,292914960
3300,633,0.890909,29840255
4464,455,1.022727,41578713
5918,1877,1.286364,355699468
2718,989,1.681818,151235972
5336,3832,1.55,1012736076
2136,2233,1.418182,186766667
4755,1344,0.890909,96001029
3591,1344,1.945455,359696961
4464,1700,2.472727,902925021
2136,3477,1.286364,242489723
3591,633,1.945455,162452021
391,2588,0.231818,1143296
2136,1166,2.209091,236001457
2718,2766,1.418182,293341829
3591,2944,2.604545,1409416525
3882,1877,2.604545,971993461
100,278,0.627273,218999
2427,1344,0.890909,54700099
4464,3832,2.209091,1636145999
2136,1877,1.813636,252551216
2427,455,0.231818,1094006
1845,989,1.813636,117423331
3591,1877,1.022727,135173754
4173,100,0.495455,1789991
3882,3299,1.418182,502652527
973,2055,0.1,443883
2427,3832,2.472727,1138375105
2718,3299,2.604545,1190573573
3591,989,0.231818,3605859
2718,989,1.813636,177523330
973,2233,1.154545,54161446
5336,3477,1.681818,1064304844
2427,633,0.363636,4210422
2718,3832,0.890909,164720865
100,633,1.55,2693954
4173,3299,0.231818,15019935
2136,3477,1.022727,146409713
391,3299,0.759091,15810255
5336,278,1.022727,29600939
1555,2588,1.154545,101787791
2136,2233,0.890909,76909929
4464,1877,2.077273,713908328
2427,1522,1.55,170276911
391,2766,1.945455,83740351
682,3299,0.363636,5565142
4464,1344,0.890909,90932993
973,811,1.418182,30869389
2427,2055,0.231818,4998962
100,2055,0.363636,541961
5336,2055,0.627273,84862412
4755,1344,0.363636,16703359
2136,1344,2.604545,379682238
1845,278,1.681818,26067961
5336,2944,2.604545,2087821890
1555,1700,0.363636,6326524
4464,278,2.868182,246406071
2427,2944,1.813636,458208789
2136,633,2.736364,220343449
3009,3655,2.868182,1761434107
1264,100,0.759091,1267929
2427,2588,0.1,1257084
3882,989,2.736364,563213863
4755,3832,2.209091,1756762990
4755,278,0.363636,5084539
1555,633,0.627273,9411293
4173,455,1.945455,146040883
5045,3121,0.1,3054886
1264,989,1.945455,89390534
2718,2233,1.55,292344791
3009,3832,1.813636,760636662
4755,3477,0.627273,184991278
391,2233,1.286364,28443191
3882,2233,0.495455,40736339
1264,2588,1.945455,240849881
973,3299,1.286364,114855091
3882,3655,0.495455,69081017
5336,2055,2.868182,1792710378
3591,2410,1.418182,335513261
2718,2055,0.363636,13422289
5627,2944,0.231818,21207290
100,989,1.813636,8355616
3300,2588,0.890909,129558852
4173,1700,1.154545,180200584
1845,1166,1.681818,119012130
5336,3655,1.681818,1143193650
3591,2944,1.945455,1068841210
5918,2055,2.604545,1700254800
391,100,2.209091,3803812
3882,3832,2.868182,2587995398
2136,455,0.1,307790
3882,633,2.077273,213721009
3591,278,0.627273,8777335
3300,811,2.209091,252129036
4755,1700,1.681818,461448780
973,2944,1.286364,90067917
3300,455,0.890909,21175711
1845,2588,0.1,973101
3009,3121,0.495455,47170319
1555,3477,0.759091,59985737
391,2410,0.1,275710
2718,100,0.231818,272099
682,278,1.813636,11241658
5918,1700,2.209091,979323434
2718,3655,1.813636,640084304
4755,3299,2.868182,2511583681
682,2944,1.945455,144814423
2718,3832,0.627273,79443809
3882,1344,1.154545,134113975
1555,100,2.604545,21291253
1845,2055,2.340909,419393319
1555,2944,1.945455,332811948
3882,2233,1.418182,344354940
5336,2766,1.813636,976196745
2718,455,1.681818,69775931
1845,3655,0.1,1657006
5918,1344,2.736364,1160813628
1264,2233,2.472727,358533283
3882,2233,0.627273,72674459
1264,633,2.604545,99903693
5918,1166,1.55,329925895
391,1522,0.627273,4336711
1555,1344,1.022727,43234302
4755,3832,0.363636,44108478
5918,989,1.55,271758955
3591,2233,0.627273,61796269
3300,1166,1.418182,141739505
3009,455,0.759091,14427632
5336,1700,2.340909,981269496
1264,455,0.759091,5938861
1555,278,0.890909,6364923
3300,3477,0.759091,132146693
3882,278,2.077273,90877376
3882,455,0.495455,8972499
1845,633,1.681818,62245691
973,2233,2.604545,286429202
2718,989,2.209091,260915121
4464,3477,0.627273,115404329
2136,1700,0.627273,30688305
3591,1166,1.681818,229023343
5045,2766,1.681818,790469601
3882,2055,1.154545,204807972
1264,2944,1.022727,77872164
3591,3477,2.340909,1359856555
682,2233,1.022727,31038608
3882,2410,2.868182,1492517388
5627,3477,2.736364,2861336399
5045,2233,1.418182,444594319
3009,100,2.868182,47271835
4755,811,1.681818,212322404
3009,2055,2.736364,920950142
3300,1522,2.077273,410673719
682,633,2.209091,40594674
1555,811,1.286364,42069087
5336,989,2.868182,849733733
1555,2766,2.209091,416583758
5918,1877,0.363636,26967990
5918,278,0.231818,1714702
1555,1344,0.363636,5129115
3009,2944,1.55,421733596
682,633,0.1,114499
391,633,0.495455,1235099
1264,1877,0.363636,5695266
100,633,0.759091,686422
3591,1522,1.022727,111903707
5045,455,2.472727,273550087
2427,2766,2.868182,1055679627
5336,1700,1.022727,183622313
973,989,2.868182,198492306
3009,2055,1.418182,236717205
2427,3832,0.1,2249043
3591,1877,1.154545,175869697
5045,100,0.495455,2165336
2718,633,1.154545,47450916
5918,1166,1.286364,221963148
2427,2944,2.077273,626729350
2718,3121,1.286364,273410021
5918,100,2.472727,69415585
682,3832,2.604545,350275141
2718,633,0.759091,21514105
1264,1700,1.55,98389106
391,2944,1.945455,82450174
3300,2944,1.945455,742232663
973,1700,0.890909,23585323
3882,2233,1.55,416630198
3591,2588,1.022727,187488450
2427,1166,0.627273,22425538
973,1877,1.418182,75210657
3009,2588,1.945455,559539274
5336,2055,1.286364,373348807
5627,2055,2.340909,1224499689
5627,100,0.1,126418
391,633,2.340909,26878976
3300,2055,0.495455,29887652
1264,3299,1.154545,109893231
3591,1344,0.1,969831
4464,1522,2.604545,909249505
3591,3655,2.604545,1740433072
1845,633,2.340909,128088697
2718,3655,0.1,1930806
3009,100,2.209091,28305976
682,811,2.604545,73300852
3009,1522,0.495455,22782498
391,2233,2.077273,74587406
682,811,1.681818,27979365
5045,455,1.286364,72729246
391,2944,2.868182,196229221
682,1877,0.495455,5877832
1555,278,0.1,139417
4173,811,2.077273,287128452
2136,2233,2.736364,706115521
3591,2766,1.286364,327995987
100,2233,1.681818,11511286
1555,3655,0.495455,28438380
1845,3299,2.472727,717480129
4173,2766,0.231818,12051507
1264,2233,0.759091,31913335
4755,633,1.813636,192243287
2718,811,0.495455,9724045
100,2766,1.022727,5229787
5045,1877,2.736364,1381658934
1845,3655,0.231818,6707250
100,1700,1.681818,8762551
3591,455,0.759091,22217298
100,2055,2.736364,31838970
391,3299,1.154545,35612179
4755,3655,1.945455,1280825405
4464,3477,1.022727,312626716
973,633,0.1,146520
4464,1166,2.868182,820494692
5627,2233,1.154545,331999396
682,2944,2.472727,237453229
4464,2766,0.759091,137866847
5627,2233,0.231818,12485840
973,2233,1.55,103491157
391,3477,0.363636,3371791
3300,1166,0.1,772820
3882,1166,0.627273,36717575
3300,1877,2.604545,846648118
5336,989,2.077273,459174407
2718,2766,2.868182,1216759721
391,633,1.945455,19160224
1845,1166,0.890909,30588357
1264,278,1.813636,20651384
5918,1877,1.022727,229640538
4755,811,2.209091,355867845
4173,2766,1.022727,222954221
5336,2588,1.55,653360733
1264,2766,0.1,746388
2718,3477,2.604545,1269302721
5627,2944,2.472727,1969462043
4464,1522,2.868182,1101554785
2136,100,2.736364,28898181
3300,3655,2.604545,1595690166
1845,2410,1.286364,147893828
3009,3832,0.495455,55058526
1264,3121,1.813636,252296635
1555,100,2.868182,22896542
4464,1522,1.681818,375701527
5627,100,2.340909,58106010
973,3477,2.209091,336776940
4755,1166,1.286364,175573097
3882,2766,0.890909,167788160
2136,3121,0.890909,100249613
391,455,0.627273,1243977
5045,455,1.945455,169122161
5045,455,2.077273,190605489
5045,1344,1.154545,175808482
682,3832,1.154545,67831817
2427,3299,1.945455,593379654
1555,2766,2.736364,627913412
973,278,1.813636,16530156
2427,2944,2.868182,1163826655
4755,455,1.418182,84357845
1555,3299,2.736364,746218270
2427,100,0.363636,572201
2718,2410,2.736364,953027329
1555,633,2.868182,162291315
3882,3121,0.363636,30823444
3009,3655,2.209091,1072875850
100,1166,1.813636,9399034
5627,2766,0.231818,17825508
1845,3477,1.418182,251864041
3591,3477,1.813636,801178982
3591,811,0.759091,35710947
5045,2055,2.868182,1661743221
2718,811,2.604545,300903999
1264,811,2.340909,111157376
3300,455,0.759091,18009101
2136,2766,1.813636,384020915
1845,3655,0.759091,74798103
682,2055,1.154545,36046752
2136,989,0.890909,30176223
973,633,1.286364,18609362
3009,100,1.681818,17666665
3882,2055,2.868182,1277980245
1845,2588,2.604545,659920767
2136,3121,1.945455,494733816
973,1522,0.759091,17038555
3300,455,1.813636,96607646
391,3121,0.627273,9694505
4464,989,1.286364,140608228
2136,278,2.736364,86486001
1264,633,1.154545,19160829
2718,2233,2.209091,566693705
5918,1344,0.363636,21516632
973,1522,1.813636,99587948
1845,1344,0.627273,17477858
3882,2944,2.736364,1666429304
5045,3477,1.418182,705608776
973,1344,2.736364,197899427
3300,2588,2.868182,1368926552
1845,1700,2.472727,387454791
1555,3832,1.945455,434955691
3591,2410,0.495455,40832890
4173,3832,2.340909,1706174122
4464,3655,1.286364,553307478
391,2410,0.231818,1039797
3300,1344,1.418182,172935304
5336,3299,2.472727,2076797103
391,455,2.868182,30528995
4464,100,2.472727,51804995
5336,3655,0.495455,89712191
3009,278,1.813636,53665824
2718,3655,1.154545,259356045
4173,3477,2.736364,2127985998
973,989,1.813636,57914050
4464,2410,2.736364,1567290159
2427,3832,2.736364,1389684765
3591,455,2.736364,233571179
4464,1166,2.209091,506986921
1845,455,1.813636,58384420
1264,3655,2.340909,492582654
2718,2944,2.340909,857209780
4755,2410,2.736364,1680312533
1264,2944,2.340909,406051425
4755,1522,0.363636,17493980
100,3832,2.736364,54398928
4173,2766,1.55,537974540
4173,1344,2.472727,656933293
5627,2055,0.1,2222142
5336,633,1.55,157017552
2427,1522,0.627273,30981594
2718,3121,0.1,1662513
