ArraySize,Key,runtime
5063,19937,51
21835,32278,54
37025,10127,54
50000,41772,62
62025,43354,981
51899,82911,59
74684,48418,106
34810,44620,55
45570,61709,54
2215,45886,47
14557,81329,52
68038,41139,1047
80696,43038,81
96203,81646,1178
38924,19620,3345
81013,2532,1143
46835,74684,76
27848,18671,50
98418,87342,75
54430,41772,63
96519,82911,1164
21519,95570,692
36076,43671,1072
85127,45570,971
42405,38608,81
79430,26899,76
5696,23734,49
96203,25949,60
81013,61709,972
28165,20253,69
45253,73418,981
4747,70570,62
67089,95886,848
31962,15823,66
4114,78165,46
11709,4430,58
91456,41456,76
1899,87342,45
65506,65506,62
20570,13291,53
48418,20886,60
29430,84177,48
63291,11076,2140
85127,47152,1665
61709,13291,4094
85127,49684,157
27532,72468,132
316,97152,44
75949,26899,138
81329,55063,195
67089,79114,108
75000,5063,1668
64241,84810,69
10759,49684,48
94304,69620,66
11392,10759,51
91139,59494,75
70253,90190,967
47785,37975,54
31013,33544,54
15823,43038,48
31013,67722,55
1582,58228,46
48418,42089,51
20886,11076,48
70886,84494,953
2215,34177,82
28481,25316,887
91456,75316,77
49051,79430,53
28797,27848,50
45886,55063,54
90823,99684,63
38291,49051,57
81329,58861,763
45570,56646,49
66772,75316,787
13924,19937,53
23418,61392,50
29430,68354,47
12025,77532,48
69937,90823,64
70253,54747,701
46835,46519,762
34810,62975,1451
87975,68354,1520
87342,70253,1375
29114,20253,1321
89241,51582,1149
8861,33228,51
50949,99684,704
45253,97152,125
26582,95253,60
6013,58861,44
0,56962,47
14241,77848,54
14557,89873,127
23418,82278,49
39873,76582,126
0,21519,46
82911,3165,1131
96835,46203,1440
68354,84494,189
27215,31962,56
76899,39557,1217
98101,74051,1183
68987,92405,138
89241,50949,2396
59810,81329,1191
27532,96203,1164
36076,62975,1201
22152,11392,969
52532,51899,1675
56013,70253,1304
73418,12025,3906
94620,3797,1720
14873,57911,132
13291,75633,123
93038,40823,112
62342,27532,1354
84494,87342,1284
61076,54114,1196
80380,76266,179
49684,76266,1917
89241,11392,1581
37025,66772,1584
40190,5696,2373
35443,27532,3805
19304,72468,547
24367,8544,2022
70570,18354,1382
52532,69304,726
72152,47468,854
0,12025,246
5696,10759,126
17089,63924,123
54430,86076,133
11076,47468,49
45886,13291,56
56646,91772,62
81646,24367,61
10759,50633,52
76899,90190,1120
86709,22785,1501
2532,2215,104
56013,77215,1632
22785,5063,112
6013,81962,627
1266,20253,51
37658,19304,1409
20253,97468,149
43038,5063,1162
79430,66456,1287
48734,26266,265
66456,65506,2965
11709,43038,141
11392,59177,180
21203,52532,121
61392,90506,1592
72468,62342,734
18354,88608,676
76899,97152,3292
6646,57595,64
6013,11709,47
99367,8544,1604
56962,97152,140
29747,32595,1027
633,32911,53
57911,54114,2225
93671,39241,1749
2215,11392,943
77532,18987,2090
12975,41456,71
19937,77215,53
51899,55063,95
46519,11392,109
96203,4747,3113
94304,15506,1479
96835,94304,1609
70886,18987,1059
83228,75316,194
20886,99367,305
41772,49367,130
70253,91139,123
316,82911,47
9494,18038,54
24367,46519,130
41456,9177,125
84810,29430,1464
36076,76582,469
10443,18354,223
49367,44304,330
57595,81013,1483
13608,8861,1308
25316,61076,1007
44937,24684,1133
92722,36709,1770
5696,79747,133
69937,1899,353
56329,79430,1142
92405,33544,85
66139,5380,2157
6962,84177,47
68038,58228,1180
24051,33544,58
18038,51582,55
53165,72785,68
47152,58861,56
23418,78165,53
80696,30380,1139
50000,6646,1577
21203,87342,1852
8861,4430,1636
20886,36076,1033
12658,16772,2038
18038,25949,1351
36392,66456,1062
93671,4430,754
26266,33228,137
71203,48101,137
90190,42722,377
3165,48101,108
93987,84494,1483
87342,73734,898
8861,91139,53
7595,47468,50
3165,77532,46
98101,90506,973
34177,33228,803
23734,50949,953
33228,55063,1172
60443,30380,1302
49051,20570,69
71519,38924,3510
52848,60443,842
81329,33861,1765
42722,31013,651
30696,50000,48
5063,97785,46
23418,6013,217
49367,53165,1988
66772,4747,244
69620,93038,1280
89557,95253,8896
96203,62025,2481
97785,23101,2355
81646,16139,1430
66456,62025,916
26582,3165,75
44304,71835,438
95253,54114,1394
88608,47152,966
62975,27532,222
4114,80696,74
45253,56646,324
72468,26582,547
98418,55696,1431
7911,96519,61
15823,95253,52
42405,92089,940
20886,97152,67
80380,52532,87
54114,23101,62
24684,91456,50
85127,51266,70
83544,21835,912
39241,39241,56
69620,64873,1172
68987,54114,75
3481,12975,47
96203,33228,82
92089,633,67
41772,32278,655
21203,25633,52
9494,66139,50
55380,10759,55
66139,72785,63
90823,53481,59
40190,25633,55
27532,60759,50
45253,88291,55
90506,28481,1239
74051,80063,1154
54430,22785,84
70253,37342,65
316,53165,55
0,20886,46
61392,28481,903
23418,38608,52
18354,15506,763
20253,12342,48
37342,90823,55
28797,60443,1080
10759,27215,101
92405,31646,81
44304,6646,52
95570,54114,84
96519,5696,1706
58228,87342,102
95253,76899,60
26266,31013,49
16139,76899,52
83228,55696,1083
95570,68671,127
11076,74684,49
68671,82911,60
62025,24684,60
34494,7911,54
65190,34494,980
16456,6646,64
90823,75949,1068
61709,67722,58
9177,50633,49
3165,26899,45
3165,92722,47
33544,56646,51
60443,77215,70
0,81646,57
28165,74367,52
39557,47468,55
5696,89241,48
96835,29747,2239
35127,3481,114
54430,68987,125
67405,32278,87
36076,7911,862
63924,90506,82
86709,55380,84
66456,31329,82
86076,59494,76
38608,69937,53
55063,48418,59
83544,83861,1385
57595,26899,84
5696,13291,47
72468,39873,67
15823,50000,67
63291,87975,59
65190,79430,60
316,40190,47
52215,37975,54
0,6962,45
63924,78165,1103
57911,45570,75
92089,21835,70
22152,73734,53
65190,76899,64
19937,21519,52
51899,59494,1158
56329,95570,1101
51899,85443,69
12342,46203,49
84810,33861,61
62025,25316,67
73101,36076,2280
23101,69620,924
28797,93354,84
29114,45570,56
40190,72468,53
75949,62975,60
8228,90823,49
19937,75000,49
22785,30380,57
78797,0,272
18038,87025,58
94620,98734,1739
7595,56646,151
25633,78165,1051
4430,5380,64
50633,82595,64
52215,8861,778
81646,50949,70
4114,52532,46
45886,85759,62
12025,54114,805
36076,17089,732
26899,65190,64
7911,16139,49
68038,59177,59
71519,46519,70
6962,37025,49
73101,21203,1252
60443,57278,1149
24367,92089,827
5063,96519,78
90190,24051,1583
39241,97152,1086
85443,58544,3711
949,27848,379
57911,77532,1634
82595,13291,184
34177,26266,123
12975,15823,49
29747,75633,50
8228,45253,50
36709,97785,123
39873,95886,136
5696,91772,135
25949,9810,139
77215,52532,1197
61392,16772,1241
59494,64241,110
31646,28165,54
14873,20886,52
43354,81962,108
2215,27215,48
37658,66139,96
64557,95253,1220
62342,59494,2399
37025,62975,153
92722,64241,1918
18354,59494,167
61709,24684,2535
91772,55696,1173
98101,87342,111
32595,75000,251
7278,47785,167
30696,35127,1411
31013,16456,57
50949,90823,59
22152,93354,51
15190,58544,50
37342,65823,51
28797,87342,605
97152,98418,63
62025,20253,2148
87342,41456,2949
42089,54114,2401
67089,38924,1534
41456,5696,1828
61392,14557,1625
39241,41772,993
66456,13608,172
59494,84810,134
65190,64557,8224
56329,47468,1149
30380,43038,1597
0,50316,112
47152,67722,1067
24684,7278,1209
91139,16772,1167
41139,76266,81
51582,54114,175
4747,76266,46
23101,22785,1539
27532,47785,100
59810,45570,1172
71835,61392,177
93987,16456,2125
45886,35443,846
9810,40823,52
39873,81646,174
30696,31013,126
31013,28797,2657
4747,45570,1127
58861,83228,2254
633,17722,1069
36709,13291,1374
0,3165,67
98418,58228,1113
71203,78165,104
72468,57595,59
66139,66139,59
5380,7278,47
57595,65823,1169
87975,11392,96
7911,58861,56
4430,62975,47
43038,95570,1170
94620,96519,117
98734,39557,1904
97152,73734,1559
68671,24051,2386
99367,7911,5263
2215,58228,66
67405,23418,1040
93354,1899,862
73101,80063,108
61076,33544,115
83228,62658,65
79430,9810,768
89557,41772,64
41772,94620,1153
81329,34177,2778
43038,48734,1679
49051,6329,1458
63608,16456,1579
96835,27215,1998
30380,8861,134
96203,90190,546
36076,39241,446
9810,20570,49
71835,85759,1685
38608,77532,56
79114,13608,87
8861,51582,49
37025,5063,63
76899,87342,1223
92089,92722,1242
91456,33228,1172
92089,6646,1205
39873,62658,123
99051,19304,2087
86709,92405,359
57911,91139,364
73418,74684,833
1582,8228,115
18671,67405,1394
90190,6013,1026
31962,59494,754
25633,27532,65
88924,17405,64
66139,93671,56
34494,34494,50
32595,77215,63
18038,85443,50
92089,29114,79
8861,64241,54
38924,19304,53
81329,24684,1243
19620,12025,49
75000,81646,1422
0,18354,55
75000,95253,65
9177,34177,93
42722,50633,59
15506,27532,64
18987,10443,52
8544,74367,49
55380,37342,973
69937,33861,79
39557,79747,69
96835,60443,887
74051,16139,82
24684,17405,57
5696,42405,45
52848,16772,66
56013,62025,691
48101,98734,50
39241,76899,53
93354,69304,649
76582,64873,67
46835,37342,50
90506,76266,957
74684,67722,1343
45253,12975,63
95253,67405,179
26582,98418,49
9810,62975,52
58544,83861,101
25633,43671,49
75949,52215,103
9494,20253,52
19620,63291,49
39241,71835,58
95886,99684,60
67405,24367,910
40190,21203,70
78481,15506,839
91139,19620,2171
31646,31329,67
46519,59177,56
11709,38291,54
27215,99051,54
13608,41456,56
28797,4430,52
633,67722,47
16139,11076,60
67089,82595,841
8544,76899,47
70570,36709,1603
59177,43038,92
92722,12658,121
50633,8861,70
43354,52532,713
94304,48418,70
98101,91456,63
73418,41456,58
25949,26582,50
47152,40823,60
10443,70886,48
38291,76266,83
80380,81013,970
29747,56962,52
35127,92405,53
56013,16772,52
96519,88608,61
95253,78797,1812
84810,0,1229
17722,17722,100
77215,43987,59
56013,95253,57
30063,4747,49
39873,11076,56
92089,12025,1666
77532,4430,130
16139,87658,128
83228,4114,60
87342,82595,969
16139,3797,55
23101,47468,56
78797,14873,84
34494,55380,50
28797,1266,54
65506,55696,1175
68354,63291,1248
80380,17089,1121
15823,97468,90
84177,46203,3677
64241,66139,64
70570,20253,62
43671,61709,711
25949,79114,50
87975,55063,59
38291,17722,60
58228,70886,59
65506,60759,82
42722,84494,52
1266,76582,46
23734,55696,50
48734,55380,53
63291,19620,1086
73734,39241,79
87342,37025,659
46835,14557,56
3797,51582,46
60127,90190,1328
32278,71203,1068
76899,12025,1179
83544,75633,77
44304,42405,54
65506,59494,61
13291,43987,55
61709,42089,107
5063,71203,46
91772,83861,1175
25633,76266,72
27848,86392,56
62658,39557,1365
98418,42089,2804
96519,81013,2071
98734,8544,2381
633,57911,53
75633,1582,417
1899,40190,80
11392,34494,53
41139,25316,72
89873,26582,2867
40190,92722,1145
66139,2848,364
47785,75000,198
81646,97468,257
19620,96519,400
63291,95886,1004
49051,87342,1197
46203,53481,1172
37342,7595,1289
54747,95253,1482
92089,14241,1398
52848,16139,150
27215,18671,52
67405,65823,70
47152,69620,1150
47785,58228,90
93354,59177,1267
56329,98101,2227
74367,23734,2216
54114,82595,26093
95886,46835,1455
81013,6962,1231
20253,4747,162
85759,48734,296
5380,14241,55
9494,61076,49
78481,80696,68
59810,14241,1132
74684,36392,1005
7278,63924,69
61392,98418,70
43671,16772,54
26899,44304,52
28165,46519,50
45886,84810,939
19620,98418,139
14557,58228,1070
24367,42722,347
62342,62025,1654
78165,38924,1285
87658,6646,1620
17722,68987,812
47468,33544,80
62975,6646,183
84810,41772,4022
44304,24684,503
82278,33544,1053
1899,20253,62
45570,37342,58
84177,60443,59
6962,46519,48
33861,24367,53
43987,28481,1022
949,78797,76
60127,57911,1159
7278,11076,55
63608,62975,1505
92405,68987,3806
90190,68671,1849
32278,83861,1446
86076,54430,1349
42405,99684,230
65190,41772,286
22785,69937,269
33544,64241,1130
76582,56013,85
14557,71203,50
83228,2532,1214
86076,94620,1278
91456,87025,144
33544,83861,1198
28481,16139,844
88608,31329,126
949,27532,46
96519,14873,1512
73734,26266,1376
60443,36392,1364
22785,79114,186
19620,45253,152
79114,34177,2197
56013,80380,4267
62658,96519,1310
48734,48101,1618
37658,56962,1010
57911,43671,155
65190,98734,292
72468,17089,115
96203,31329,955
55063,70253,150
94304,63924,105
95886,99051,1020
46835,82911,242
98418,26899,2027
24051,62342,1599
72152,61709,2345
60759,77215,1881
86076,316,3920
13924,50316,141
5696,949,171
18987,66456,1158
29114,73734,50
90190,86076,65
49051,87025,104
64241,40823,1385
31646,56646,58
4747,94304,48
62342,75949,79
59494,37025,65
15506,20253,956
7278,316,54
45570,84810,53
89241,16456,860
19304,30696,49
92089,61392,111
12975,50949,51
17089,90823,56
0,316,52
6329,65506,1117
54747,31646,80
68354,54430,1387
85127,72152,147
41456,29114,243
55696,89873,4832
80063,949,1027
76899,21835,81
45253,83544,65
70570,6646,1140
46203,51899,1728
27532,56962,86
61709,73734,889
53481,54747,3265
45886,18987,78
8544,41456,49
50000,17089,1217
0,18987,67
93987,93671,1060
29430,95570,75
36709,23101,59
59177,27532,2133
35127,13291,209
10759,2215,128
28797,65190,106
4114,68038,148
68354,89873,206
11709,50316,114
77215,13924,1421
64241,1899,918
98418,60127,887
2532,82911,77
80380,25633,64
54114,16772,60
1266,36076,46
75316,96835,62
31329,15190,55
78797,50633,706
60759,99367,2104
27215,95886,1552
96835,55380,164
98101,65823,991
36076,37342,56
30063,51582,47
2848,36392,48
1899,25949,46
40506,59494,57
29114,76899,50
57595,16456,64
16456,21519,675
29114,53797,970
65190,97152,143
16772,10759,49
24684,31329,783
30696,59494,47
59177,11076,871
94304,37342,845
96835,51899,912
55380,93354,65
93354,38291,782
55380,65506,63
83228,8861,789
18987,98418,54
37025,96519,51
6646,76899,47
51266,14873,59
98101,33228,61
81962,91139,949
3481,27215,65
13291,6329,48
39873,12342,52
16139,34810,50
5696,93038,49
99684,82595,719
70570,86392,77
71519,37658,83
18671,95253,49
99684,1582,868
3165,97785,46
86709,12342,67
56329,44937,58
67405,7278,119
85443,94937,65
32278,33228,50
83228,5696,733
94937,28481,58
75633,35127,61
26899,84177,50
81013,69937,65
89557,72152,1041
33861,63924,58
32278,16456,55
20253,52848,52
29430,53481,48
76582,99051,1313
8861,6962,134
52215,36709,1367
93354,44620,2801
33544,74051,255
27848,57278,4418
19620,89873,2904
81646,85127,1662
68987,64873,233
19620,13608,227
43671,45253,1303
79430,16456,368
49367,11076,127
6329,68671,47
71519,78481,1325
17405,66772,49
14557,44304,50
97468,44620,6840
65190,74684,985
85759,8544,1538
73734,71835,942
25633,12975,52
3165,81646,46
10443,42405,49
39557,64241,54
75949,94620,826
89557,65190,59
7911,22468,50
36076,38924,890
55063,78481,1437
73418,93038,1515
89873,37975,1414
18038,16139,1433
35759,77532,163
36392,85443,1053
65506,17089,2921
52848,44937,1960
90823,13924,1120
97152,13608,1122
91139,68987,1196
40823,95253,175
86392,51899,1074
949,64241,61
35443,59177,134
21203,50633,127
37342,11709,57
56646,31013,63
19620,88291,52
52532,93038,58
9177,31646,49
21835,63608,1132
44937,97785,1629
88608,60759,2187
14873,62975,1317
11709,29430,1127
3481,97468,91
16456,67089,57
48418,99367,1021
80063,59177,1598
57278,85127,52
97468,28165,4410
90506,8228,167
93987,57595,1370
67405,85759,99
43038,97152,55
26582,38608,985
6329,14241,942
45253,57278,945
39873,30380,924
97152,84494,1257
76899,36709,4788
1899,85443,143
57911,17405,1415
12025,48734,157
35759,50633,173
24367,41139,298
10127,69937,114
28481,74367,123
95570,74051,6995
43987,3797,204
78165,43671,949
35127,33228,883
35443,80380,948
59810,39241,1298
62342,53165,1278
60127,59177,144
91772,79114,1463
4114,45570,138
63291,97468,66
69304,30696,811
80696,21203,905
316,64873,48
20570,4114,54
9810,20253,57
57595,33228,189
61709,49684,2098
74684,57278,2109
1582,44937,65
71835,28481,106
63291,33861,3105
98734,39873,8076
9494,55063,117
4114,75316,1013
18671,949,862
61392,35127,64
43671,18038,1097
633,19620,55
40823,49051,123
46203,64241,55
33544,44937,60
81962,60127,725
81329,50000,65
64557,41456,893
43671,2215,1037
89241,39557,1642
53481,44304,2925
89241,41456,1270
40823,22468,385
73734,32595,432
13291,18671,195
78165,49684,1253
2215,2532,46
3797,41456,45
72152,96519,115
34810,80696,273
83544,40190,255
47468,19620,895
15506,31962,135
53481,67089,950
99684,48101,2062
27532,34494,132
95570,22468,2010
30380,84494,179
56646,95886,553
35443,28165,182
25633,77215,1357
19937,56646,274
69937,39873,429
74051,94937,451
52532,13291,255
61392,85443,1608
43038,57278,1204
41456,39557,753
97468,54430,1323
24367,94620,1554
12975,14557,1531
71203,37342,1623
3481,50316,109
87658,50633,1869
31013,16139,127
67405,94304,140
51899,72468,1294
42722,92722,115
81646,72468,180
29114,47468,1255
25316,74051,1223
78797,53165,177
37658,54430,109
72152,87658,245
2848,949,100
49684,5696,646
51899,16456,2393
98418,65190,1447
82911,60443,86
18354,13608,50
41772,77215,49
71203,26582,731
67405,1266,647
96519,56013,1200
74684,80063,81
31646,85759,57
9177,65190,48
70570,53481,69
24051,37342,49
93038,57911,1048
10759,2848,53
51899,64557,61
59177,5063,62
95253,14241,65
95570,61076,60
93038,84810,992
23734,87658,49
52848,87658,61
89557,54430,66
63291,77215,59
93038,54747,1734
72785,28797,1950
23101,43038,78
81329,73418,214
9177,27215,55
82911,94620,1216
70253,97785,923
86709,5380,72
69304,79114,79
64873,20886,71
17405,25000,129
11076,84810,127
93038,49367,1147
16772,88924,933
56013,23418,138
66456,6013,1182
67722,63291,850
23418,633,52
70570,949,1613
56329,65506,900
56646,94620,922
52215,52215,76
46203,1266,61
46203,99051,49
91456,87342,70
49367,32911,763
62975,96835,1346
3481,6646,53
98418,40823,779
99051,93354,958
44620,93987,73
62658,17089,1158
37658,3797,965
19620,3797,51
90506,91456,958
23734,47152,52
75316,0,329
39557,21835,59
6013,15190,46
74051,89241,1146
3481,85443,80
11392,69937,51
92405,15190,68
55696,16456,62
64241,18987,72
99684,86392,1897
27532,84494,1983
77532,77848,132
11709,12975,97
59177,68987,62
21519,8544,49
4114,36076,48
41139,75633,59
3481,10127,46
91139,55063,948
24051,97468,103
75949,40823,61
91139,81646,196
28481,18354,49
14873,91139,48
79747,50000,70
94937,60127,1203
98734,46203,123
53481,64873,54
42722,54747,772
25949,55063,47
77215,50633,60
40506,80380,803
45253,23734,55
62025,42089,153
6329,43038,46
97785,29430,89
44620,70570,57
96519,27215,60
49051,89873,69
13924,11076,1051
47785,7278,59
24051,97785,51
39241,47785,52
85759,99684,3117
35127,73101,1890
12342,9810,1338
55063,35443,1332
88608,37025,185
4747,73101,56
88608,19304,1850
65190,16139,1848
46835,9177,1486
70253,87658,1545
47468,92405,1697
26899,79114,293
53165,84810,3726
96835,33228,4984
82278,6962,1777
73418,6646,238
5380,83544,502
25949,17089,258
58228,36392,464
88608,15190,1491
55063,84494,222
85127,39557,2090
12658,92405,199
69304,32911,1541
50000,57911,3989
31329,76582,3164
20886,64557,2305
59494,65190,1809
69937,14557,1646
55380,19937,317
78165,90190,998
21835,73734,52
20886,13608,65
76899,41772,2267
59494,83544,1319
10443,5063,54
43987,81646,622
56329,52532,1491
82911,15506,2425
69937,40190,2472
74051,4430,1302
92405,41139,1382
37975,64873,892
34810,20570,751
90190,81646,1991
37975,94304,1006
58228,18354,127
33544,42089,165
29747,89557,1936
50000,8544,1923
19304,89557,2011
11709,24367,302
90506,40823,5363
83544,12975,2468
59494,58544,1349
32595,36709,3161
36392,53481,741
53797,15190,1228
87975,93354,2235
91456,93038,2348
1266,69620,95
